,Seconds ,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
80:30:10,5103,85.05,0.549,0.298,0.431
80:30:11,5104,85.06666667,0.549,0.298,0.43
80:30:12,5105,85.08333333,0.549,0.297,0.43
80:30:13,5106,85.1,0.548,0.297,0.43
80:30:14,5107,85.11666667,0.548,0.297,0.43
80:30:15,5108,85.13333333,0.547,0.297,0.431
80:30:16,5109,85.15,0.548,0.298,0.43
80:30:17,5110,85.16666667,0.548,0.299,0.43
80:30:18,5111,85.18333333,0.549,0.299,0.43
80:30:19,5112,85.2,0.548,0.299,0.431
80:30:20,5113,85.21666667,0.548,0.299,0.429
80:30:21,5114,85.23333333,0.548,0.297,0.431
80:30:22,5115,85.25,0.547,0.298,0.429
80:30:23,5116,85.26666667,0.548,0.297,0.43
80:30:24,5117,85.28333333,0.547,0.299,0.43
80:30:25,5118,85.3,0.548,0.299,0.43
80:30:26,5119,85.31666667,0.548,0.3,0.43
80:30:27,5120,85.33333333,0.549,0.299,0.43
80:30:28,5121,85.35,0.548,0.299,0.43
80:30:29,5122,85.36666667,0.548,0.298,0.43
80:30:30,5123,85.38333333,0.548,0.298,0.43
80:30:31,5124,85.4,0.547,0.298,0.43
80:30:32,5125,85.41666667,0.546,0.298,0.43
80:30:33,5126,85.43333333,0.547,0.3,0.43
80:30:34,5127,85.45,0.548,0.3,0.43
80:30:35,5128,85.46666667,0.548,0.3,0.43
80:30:36,5129,85.48333333,0.548,0.3,0.431
80:30:37,5130,85.5,0.548,0.3,0.429
80:30:38,5131,85.51666667,0.548,0.298,0.43
80:30:39,5132,85.53333333,0.547,0.299,0.429
80:30:40,5133,85.55,0.547,0.298,0.43
80:30:41,5134,85.56666667,0.547,0.3,0.429
80:30:42,5135,85.58333333,0.547,0.3,0.43
80:30:43,5136,85.6,0.548,0.301,0.429
80:30:44,5137,85.61666667,0.548,0.3,0.43
80:30:45,5138,85.63333333,0.547,0.301,0.429
80:30:46,5139,85.65,0.548,0.299,0.429
80:30:47,5140,85.66666667,0.547,0.299,0.429
80:30:48,5141,85.68333333,0.547,0.299,0.429
80:30:49,5142,85.7,0.546,0.299,0.43
80:30:50,5143,85.71666667,0.547,0.299,0.429
80:30:51,5144,85.73333333,0.546,0.3,0.43
80:30:52,5145,85.75,0.547,0.3,0.429
80:30:53,5146,85.76666667,0.547,0.3,0.43
80:30:54,5147,85.78333333,0.547,0.301,0.429
80:30:55,5148,85.8,0.547,0.3,0.43
80:30:56,5149,85.81666667,0.547,0.3,0.429
80:30:57,5150,85.83333333,0.547,0.298,0.43
80:30:58,5151,85.85,0.546,0.3,0.429
80:30:59,5152,85.86666667,0.547,0.299,0.43
80:31:00,5153,85.88333333,0.546,0.3,0.429
80:31:01,5154,85.9,0.547,0.3,0.429
80:31:02,5155,85.91666667,0.547,0.301,0.428
80:31:03,5156,85.93333333,0.548,0.3,0.429
80:31:04,5157,85.95,0.547,0.3,0.428
80:31:05,5158,85.96666667,0.548,0.299,0.429
80:31:06,5159,85.98333333,0.546,0.299,0.429
80:31:07,5160,86,0.546,0.299,0.429
80:31:08,5161,86.01666667,0.546,0.299,0.43
80:31:09,5162,86.03333333,0.547,0.3,0.429
80:31:10,5163,86.05,0.547,0.3,0.429
80:31:11,5164,86.06666667,0.547,0.301,0.429
80:31:12,5165,86.08333333,0.547,0.3,0.429
80:31:13,5166,86.1,0.547,0.3,0.429
80:31:14,5167,86.11666667,0.546,0.299,0.43
80:31:15,5168,86.13333333,0.546,0.3,0.428
80:31:16,5169,86.15,0.546,0.3,0.429
80:31:17,5170,86.16666667,0.547,0.301,0.428
80:31:18,5171,86.18333333,0.547,0.3,0.429
80:31:19,5172,86.2,0.547,0.3,0.429
80:31:20,5173,86.21666667,0.547,0.299,0.429
80:31:21,5174,86.23333333,0.546,0.299,0.428
80:31:22,5175,86.25,0.546,0.299,0.429
80:31:23,5176,86.26666667,0.545,0.3,0.429
80:31:24,5177,86.28333333,0.547,0.3,0.429
80:31:25,5178,86.3,0.546,0.301,0.429
80:31:26,5179,86.31666667,0.547,0.3,0.429
80:31:27,5180,86.33333333,0.547,0.299,0.429
80:31:28,5181,86.35,0.546,0.3,0.429
80:31:29,5182,86.36666667,0.546,0.299,0.429
80:31:30,5183,86.38333333,0.546,0.3,0.429
80:31:31,5184,86.4,0.546,0.3,0.429
80:31:32,5185,86.41666667,0.547,0.301,0.428
80:31:33,5186,86.43333333,0.547,0.3,0.429
80:31:34,5187,86.45,0.547,0.301,0.428
80:31:35,5188,86.46666667,0.547,0.298,0.429
80:31:36,5189,86.48333333,0.546,0.3,0.428
80:31:37,5190,86.5,0.546,0.299,0.429
80:31:38,5191,86.51666667,0.546,0.301,0.428
80:31:39,5192,86.53333333,0.547,0.3,0.429
80:31:40,5193,86.55,0.546,0.301,0.428
80:31:41,5194,86.56666667,0.547,0.3,0.428
80:31:42,5195,86.58333333,0.546,0.3,0.429
80:31:43,5196,86.6,0.546,0.299,0.428
80:31:44,5197,86.61666667,0.545,0.299,0.429
80:31:45,5198,86.63333333,0.545,0.3,0.428
80:31:46,5199,86.65,0.545,0.3,0.429
80:31:47,5200,86.66666667,0.547,0.301,0.428
80:31:48,5201,86.68333333,0.547,0.3,0.429
80:31:49,5202,86.7,0.546,0.301,0.428
80:31:50,5203,86.71666667,0.546,0.299,0.429
80:31:51,5204,86.73333333,0.545,0.3,0.428
80:31:52,5205,86.75,0.546,0.299,0.429
80:31:53,5206,86.76666667,0.545,0.301,0.428
80:31:54,5207,86.78333333,0.547,0.3,0.428
80:31:55,5208,86.8,0.546,0.301,0.428
80:31:56,5209,86.81666667,0.547,0.299,0.428
80:31:57,5210,86.83333333,0.546,0.299,0.428
80:31:58,5211,86.85,0.546,0.299,0.428
80:31:59,5212,86.86666667,0.545,0.3,0.428
80:32:00,5213,86.88333333,0.546,0.3,0.428
80:32:01,5214,86.9,0.546,0.301,0.428
80:32:02,5215,86.91666667,0.546,0.3,0.427
80:32:03,5216,86.93333333,0.546,0.3,0.428
80:32:04,5217,86.95,0.545,0.299,0.428
80:32:05,5218,86.96666667,0.545,0.299,0.428
80:32:06,5219,86.98333333,0.545,0.301,0.428
80:32:07,5220,87,0.546,0.3,0.429
80:32:08,5221,87.01666667,0.546,0.301,0.427
80:32:09,5222,87.03333333,0.546,0.298,0.428
80:32:10,5223,87.05,0.545,0.3,0.427
80:32:11,5224,87.06666667,0.545,0.299,0.428
80:32:12,5225,87.08333333,0.545,0.301,0.427
80:32:13,5226,87.1,0.546,0.3,0.428
80:32:14,5227,87.11666667,0.546,0.301,0.428
80:32:15,5228,87.13333333,0.546,0.299,0.428
80:32:16,5229,87.15,0.545,0.299,0.428
80:32:17,5230,87.16666667,0.545,0.299,0.428
80:32:18,5231,87.18333333,0.545,0.299,0.428
80:32:19,5232,87.2,0.545,0.3,0.427
80:32:20,5233,87.21666667,0.546,0.3,0.428
80:32:21,5234,87.23333333,0.546,0.3,0.427
80:32:22,5235,87.25,0.546,0.299,0.428
80:32:23,5236,87.26666667,0.545,0.3,0.427
80:32:24,5237,87.28333333,0.545,0.298,0.428
80:32:25,5238,87.3,0.544,0.3,0.427
80:32:26,5239,87.31666667,0.545,0.3,0.428
80:32:27,5240,87.33333333,0.546,0.301,0.427
80:32:28,5241,87.35,0.546,0.299,0.428
80:32:29,5242,87.36666667,0.545,0.3,0.427
80:32:30,5243,87.38333333,0.545,0.298,0.428
80:32:31,5244,87.4,0.544,0.299,0.427
80:32:32,5245,87.41666667,0.545,0.299,0.427
80:32:33,5246,87.43333333,0.545,0.3,0.427
80:32:34,5247,87.45,0.546,0.3,0.428
80:32:35,5248,87.46666667,0.546,0.3,0.427
80:32:36,5249,87.48333333,0.546,0.299,0.427
80:32:37,5250,87.5,0.544,0.298,0.428
80:32:38,5251,87.51666667,0.544,0.299,0.427
80:32:39,5252,87.53333333,0.544,0.299,0.428
80:32:40,5253,87.55,0.545,0.301,0.427
80:32:41,5254,87.56666667,0.545,0.3,0.428
80:32:42,5255,87.58333333,0.545,0.301,0.427
80:32:43,5256,87.6,0.545,0.299,0.427
80:32:44,5257,87.61666667,0.545,0.299,0.427
80:32:45,5258,87.63333333,0.545,0.298,0.428
80:32:46,5259,87.65,0.544,0.299,0.426
80:32:47,5260,87.66666667,0.545,0.299,0.427
80:32:48,5261,87.68333333,0.545,0.301,0.426
80:32:49,5262,87.7,0.546,0.3,0.427
80:32:50,5263,87.71666667,0.545,0.3,0.427
80:32:51,5264,87.73333333,0.545,0.298,0.427
80:32:52,5265,87.75,0.544,0.298,0.427
80:32:53,5266,87.76666667,0.544,0.299,0.427
80:32:54,5267,87.78333333,0.544,0.3,0.427
80:32:55,5268,87.8,0.545,0.3,0.426
80:32:56,5269,87.81666667,0.545,0.3,0.428
80:32:57,5270,87.83333333,0.545,0.3,0.427
80:32:58,5271,87.85,0.545,0.299,0.428
80:32:59,5272,87.86666667,0.544,0.299,0.426
80:33:00,5273,87.88333333,0.544,0.299,0.428
80:33:01,5274,87.9,0.545,0.301,0.426
80:33:02,5275,87.91666667,0.545,0.3,0.427
80:33:03,5276,87.93333333,0.545,0.3,0.426
80:33:04,5277,87.95,0.545,0.298,0.427
80:33:05,5278,87.96666667,0.544,0.299,0.427
80:33:06,5279,87.98333333,0.544,0.299,0.427
80:33:07,5280,88,0.544,0.3,0.426
80:33:08,5281,88.01666667,0.546,0.3,0.427
80:33:09,5282,88.03333333,0.545,0.3,0.427
80:33:10,5283,88.05,0.545,0.299,0.427
80:33:11,5284,88.06666667,0.543,0.298,0.427
80:33:12,5285,88.08333333,0.544,0.299,0.427
80:33:13,5286,88.1,0.544,0.3,0.428
80:33:14,5287,88.11666667,0.545,0.3,0.426
80:33:15,5288,88.13333333,0.545,0.3,0.428
80:33:16,5289,88.15,0.545,0.3,0.426
80:33:17,5290,88.16666667,0.545,0.298,0.427
80:33:18,5291,88.18333333,0.544,0.299,0.426
80:33:19,5292,88.2,0.544,0.299,0.427
80:33:20,5293,88.21666667,0.545,0.301,0.426
80:33:21,5294,88.23333333,0.545,0.299,0.427
80:33:22,5295,88.25,0.545,0.3,0.426
80:33:23,5296,88.26666667,0.545,0.298,0.427
80:33:24,5297,88.28333333,0.544,0.299,0.426
80:33:25,5298,88.3,0.544,0.298,0.427
80:33:26,5299,88.31666667,0.544,0.3,0.427
80:33:27,5300,88.33333333,0.545,0.299,0.426
80:33:28,5301,88.35,0.545,0.3,0.426
80:33:29,5302,88.36666667,0.545,0.299,0.426
80:33:30,5303,88.38333333,0.543,0.298,0.427
80:33:31,5304,88.4,0.544,0.299,0.426
80:33:32,5305,88.41666667,0.543,0.299,0.427
80:33:33,5306,88.43333333,0.544,0.3,0.426
80:33:34,5307,88.45,0.544,0.299,0.427
80:33:35,5308,88.46666667,0.544,0.299,0.426
80:33:36,5309,88.48333333,0.544,0.298,0.427
80:33:37,5310,88.5,0.543,0.299,0.426
80:33:38,5311,88.51666667,0.544,0.299,0.427
80:33:39,5312,88.53333333,0.545,0.3,0.426
80:33:40,5313,88.55,0.545,0.299,0.426
80:33:41,5314,88.56666667,0.544,0.299,0.426
80:33:42,5315,88.58333333,0.544,0.298,0.427
80:33:43,5316,88.6,0.543,0.3,0.427
80:33:44,5317,88.61666667,0.545,0.299,0.427
80:33:45,5318,88.63333333,0.544,0.299,0.426
80:33:46,5319,88.65,0.545,0.298,0.426
80:33:47,5320,88.66666667,0.543,0.298,0.427
80:33:48,5321,88.68333333,0.544,0.299,0.426
80:33:49,5322,88.7,0.544,0.3,0.427
80:33:50,5323,88.71666667,0.545,0.3,0.426
80:33:51,5324,88.73333333,0.544,0.299,0.427
80:33:52,5325,88.75,0.544,0.299,0.426
80:33:53,5326,88.76666667,0.544,0.298,0.427
80:33:54,5327,88.78333333,0.543,0.3,0.426
80:33:55,5328,88.8,0.545,0.299,0.427
80:33:56,5329,88.81666667,0.544,0.3,0.425
80:33:57,5330,88.83333333,0.545,0.298,0.427
80:33:58,5331,88.85,0.543,0.299,0.426
80:33:59,5332,88.86666667,0.544,0.298,0.427
80:34:00,5333,88.88333333,0.544,0.3,0.426
80:34:01,5334,88.9,0.545,0.299,0.426
80:34:02,5335,88.91666667,0.544,0.299,0.426
80:34:03,5336,88.93333333,0.544,0.298,0.426
80:34:04,5337,88.95,0.543,0.298,0.426
80:34:05,5338,88.96666667,0.543,0.299,0.426
80:34:06,5339,88.98333333,0.544,0.299,0.426
80:34:07,5340,89,0.545,0.3,0.426
80:34:08,5341,89.01666667,0.544,0.299,0.426
80:34:09,5342,89.03333333,0.544,0.299,0.426
80:34:10,5343,89.05,0.543,0.298,0.426
80:34:11,5344,89.06666667,0.543,0.3,0.426
80:34:12,5345,89.08333333,0.544,0.299,0.426
80:34:13,5346,89.1,0.544,0.3,0.426
80:34:14,5347,89.11666667,0.544,0.298,0.426
80:34:15,5348,89.13333333,0.543,0.299,0.426
80:34:16,5349,89.15,0.543,0.298,0.426
80:34:17,5350,89.16666667,0.543,0.3,0.425
80:34:18,5351,89.18333333,0.544,0.299,0.426
80:34:19,5352,89.2,0.544,0.299,0.425
80:34:20,5353,89.21666667,0.544,0.298,0.426
80:34:21,5354,89.23333333,0.543,0.298,0.426
80:34:22,5355,89.25,0.544,0.299,0.426
80:34:23,5356,89.26666667,0.544,0.3,0.426
80:34:24,5357,89.28333333,0.545,0.3,0.425
80:34:25,5358,89.3,0.544,0.298,0.426
80:34:26,5359,89.31666667,0.543,0.299,0.425
80:34:27,5360,89.33333333,0.543,0.299,0.427
80:34:28,5361,89.35,0.544,0.3,0.425
80:34:29,5362,89.36666667,0.544,0.299,0.426
80:34:30,5363,89.38333333,0.543,0.299,0.425
80:34:31,5364,89.4,0.543,0.298,0.426
80:34:32,5365,89.41666667,0.544,0.3,0.425
80:34:33,5366,89.43333333,0.544,0.299,0.426
80:34:34,5367,89.45,0.544,0.299,0.425
80:34:35,5368,89.46666667,0.543,0.297,0.426
80:34:36,5369,89.48333333,0.542,0.3,0.425
80:34:37,5370,89.5,0.544,0.299,0.425
80:34:38,5371,89.51666667,0.544,0.299,0.426
80:34:39,5372,89.53333333,0.543,0.298,0.426
80:34:40,5373,89.55,0.542,0.298,0.426
80:34:41,5374,89.56666667,0.544,0.3,0.425
80:34:42,5375,89.58333333,0.543,0.299,0.426
80:34:43,5376,89.6,0.544,0.298,0.425
80:34:44,5377,89.61666667,0.542,0.298,0.426
80:34:45,5378,89.63333333,0.543,0.3,0.425
80:34:46,5379,89.65,0.544,0.299,0.426
80:34:47,5380,89.66666667,0.543,0.299,0.425
80:34:48,5381,89.68333333,0.543,0.298,0.426
80:34:49,5382,89.7,0.542,0.3,0.425
80:34:50,5383,89.71666667,0.544,0.299,0.426
80:34:51,5384,89.73333333,0.543,0.299,0.425
80:34:52,5385,89.75,0.543,0.297,0.426
80:34:53,5386,89.76666667,0.542,0.3,0.425
80:34:54,5387,89.78333333,0.544,0.299,0.425
80:34:55,5388,89.8,0.543,0.299,0.425
80:34:56,5389,89.81666667,0.543,0.298,0.425
80:34:57,5390,89.83333333,0.542,0.299,0.426
80:34:58,5391,89.85,0.544,0.299,0.425
80:34:59,5392,89.86666667,0.543,0.299,0.425
80:35:00,5393,89.88333333,0.543,0.298,0.425
80:35:01,5394,89.9,0.542,0.299,0.426
80:35:02,5395,89.91666667,0.544,0.3,0.425
80:35:03,5396,89.93333333,0.543,0.299,0.426
80:35:04,5397,89.95,0.542,0.299,0.425
80:35:05,5398,89.96666667,0.542,0.299,0.426
80:35:06,5399,89.98333333,0.543,0.3,0.424
80:35:07,5400,90,0.543,0.299,0.425
80:35:08,5401,90.01666667,0.542,0.299,0.425
80:35:09,5402,90.03333333,0.542,0.299,0.426
80:35:10,5403,90.05,0.543,0.3,0.424
80:35:11,5404,90.06666667,0.543,0.299,0.425
80:35:12,5405,90.08333333,0.542,0.298,0.425
80:35:13,5406,90.1,0.543,0.299,0.425
80:35:14,5407,90.11666667,0.543,0.3,0.425
80:35:15,5408,90.13333333,0.544,0.298,0.425
80:35:16,5409,90.15,0.542,0.298,0.425
80:35:17,5410,90.16666667,0.543,0.299,0.425
80:35:18,5411,90.18333333,0.543,0.3,0.425
80:35:19,5412,90.2,0.543,0.299,0.425
80:35:20,5413,90.21666667,0.542,0.298,0.425
80:35:21,5414,90.23333333,0.543,0.3,0.425
80:35:22,5415,90.25,0.543,0.299,0.425
80:35:23,5416,90.26666667,0.543,0.299,0.424
80:35:24,5417,90.28333333,0.542,0.298,0.425
80:35:25,5418,90.3,0.543,0.3,0.424
80:35:26,5419,90.31666667,0.544,0.299,0.425
80:35:27,5420,90.33333333,0.543,0.299,0.424
80:35:28,5421,90.35,0.543,0.298,0.425
80:35:29,5422,90.36666667,0.543,0.3,0.424
80:35:30,5423,90.38333333,0.544,0.299,0.425
80:35:31,5424,90.4,0.543,0.299,0.425
80:35:32,5425,90.41666667,0.543,0.298,0.425
80:35:33,5426,90.43333333,0.543,0.3,0.425
80:35:34,5427,90.45,0.543,0.299,0.425
80:35:35,5428,90.46666667,0.543,0.298,0.425
80:35:36,5429,90.48333333,0.542,0.299,0.425
80:35:37,5430,90.5,0.543,0.299,0.425
80:35:38,5431,90.51666667,0.543,0.3,0.425
80:35:39,5432,90.53333333,0.543,0.298,0.425
80:35:40,5433,90.55,0.542,0.299,0.424
80:35:41,5434,90.56666667,0.543,0.299,0.425
80:35:42,5435,90.58333333,0.543,0.3,0.423
80:35:43,5436,90.6,0.542,0.298,0.425
80:35:44,5437,90.61666667,0.542,0.3,0.425
80:35:45,5438,90.63333333,0.543,0.299,0.425
80:35:46,5439,90.65,0.542,0.299,0.424
80:35:47,5440,90.66666667,0.542,0.297,0.424
80:35:48,5441,90.68333333,0.542,0.3,0.424
80:35:49,5442,90.7,0.543,0.299,0.424
80:35:50,5443,90.71666667,0.543,0.298,0.425
80:35:51,5444,90.73333333,0.542,0.298,0.424
80:35:52,5445,90.75,0.542,0.3,0.425
80:35:53,5446,90.76666667,0.543,0.299,0.424
80:35:54,5447,90.78333333,0.542,0.298,0.425
80:35:55,5448,90.8,0.542,0.299,0.425
80:35:56,5449,90.81666667,0.543,0.299,0.425
80:35:57,5450,90.83333333,0.543,0.3,0.423
80:35:58,5451,90.85,0.542,0.297,0.424
80:35:59,5452,90.86666667,0.542,0.3,0.424
80:36:00,5453,90.88333333,0.543,0.299,0.424
80:36:01,5454,90.9,0.543,0.3,0.423
80:36:02,5455,90.91666667,0.542,0.297,0.424
80:36:03,5456,90.93333333,0.542,0.3,0.424
80:36:04,5457,90.95,0.543,0.299,0.424
80:36:05,5458,90.96666667,0.542,0.299,0.424
80:36:06,5459,90.98333333,0.542,0.298,0.424
80:36:07,5460,91,0.542,0.299,0.424
80:36:08,5461,91.01666667,0.543,0.299,0.424
80:36:09,5462,91.03333333,0.542,0.298,0.424
80:36:10,5463,91.05,0.542,0.298,0.424
80:36:11,5464,91.06666667,0.542,0.299,0.424
80:36:12,5465,91.08333333,0.543,0.299,0.424
80:36:13,5466,91.1,0.542,0.298,0.425
80:36:14,5467,91.11666667,0.542,0.299,0.424
80:36:15,5468,91.13333333,0.542,0.299,0.424
80:36:16,5469,91.15,0.543,0.3,0.423
80:36:17,5470,91.16666667,0.542,0.298,0.424
80:36:18,5471,91.18333333,0.541,0.299,0.424
80:36:19,5472,91.2,0.543,0.299,0.424
80:36:20,5473,91.21666667,0.542,0.299,0.423
80:36:21,5474,91.23333333,0.542,0.297,0.424
80:36:22,5475,91.25,0.541,0.299,0.424
80:36:23,5476,91.26666667,0.543,0.299,0.424
80:36:24,5477,91.28333333,0.542,0.298,0.424
80:36:25,5478,91.3,0.542,0.298,0.424
80:36:26,5479,91.31666667,0.542,0.299,0.424
80:36:27,5480,91.33333333,0.543,0.299,0.423
80:36:28,5481,91.35,0.541,0.298,0.424
80:36:29,5482,91.36666667,0.542,0.299,0.424
80:36:30,5483,91.38333333,0.542,0.299,0.424
80:36:31,5484,91.4,0.542,0.298,0.423
80:36:32,5485,91.41666667,0.541,0.298,0.425
80:36:33,5486,91.43333333,0.542,0.3,0.423
80:36:34,5487,91.45,0.542,0.299,0.424
80:36:35,5488,91.46666667,0.541,0.299,0.423
80:36:36,5489,91.48333333,0.542,0.299,0.424
80:36:37,5490,91.5,0.542,0.3,0.423
80:36:38,5491,91.51666667,0.541,0.297,0.424
80:36:39,5492,91.53333333,0.542,0.3,0.423
80:36:40,5493,91.55,0.543,0.299,0.423
80:36:41,5494,91.56666667,0.541,0.298,0.423
80:36:42,5495,91.58333333,0.542,0.299,0.424
80:36:43,5496,91.6,0.542,0.299,0.423
80:36:44,5497,91.61666667,0.541,0.298,0.423
80:36:45,5498,91.63333333,0.541,0.299,0.424
80:36:46,5499,91.65,0.542,0.299,0.423
80:36:47,5500,91.66666667,0.541,0.298,0.424
80:36:48,5501,91.68333333,0.541,0.299,0.423
80:36:49,5502,91.7,0.542,0.299,0.424
80:36:50,5503,91.71666667,0.542,0.299,0.423
80:36:51,5504,91.73333333,0.541,0.298,0.424
80:36:52,5505,91.75,0.542,0.3,0.423
80:36:53,5506,91.76666667,0.542,0.298,0.423
80:36:54,5507,91.78333333,0.541,0.299,0.423
80:36:55,5508,91.8,0.542,0.299,0.423
80:36:56,5509,91.81666667,0.542,0.299,0.422
80:36:57,5510,91.83333333,0.541,0.297,0.423
80:36:58,5511,91.85,0.542,0.3,0.423
80:36:59,5512,91.86666667,0.542,0.299,0.423
80:37:00,5513,91.88333333,0.54,0.298,0.423
80:37:01,5514,91.9,0.541,0.299,0.423
80:37:02,5515,91.91666667,0.542,0.3,0.423
80:37:03,5516,91.93333333,0.541,0.298,0.422
80:37:04,5517,91.95,0.541,0.299,0.423
80:37:05,5518,91.96666667,0.542,0.3,0.422
80:37:06,5519,91.98333333,0.541,0.297,0.424
80:37:07,5520,92,0.541,0.299,0.423
80:37:08,5521,92.01666667,0.542,0.299,0.423
80:37:09,5522,92.03333333,0.541,0.299,0.423
80:37:10,5523,92.05,0.541,0.299,0.423
80:37:11,5524,92.06666667,0.542,0.3,0.422
80:37:12,5525,92.08333333,0.541,0.297,0.424
80:37:13,5526,92.1,0.542,0.3,0.423
80:37:14,5527,92.11666667,0.542,0.299,0.423
80:37:15,5528,92.13333333,0.54,0.299,0.422
80:37:16,5529,92.15,0.542,0.299,0.423
80:37:17,5530,92.16666667,0.541,0.299,0.422
80:37:18,5531,92.18333333,0.541,0.298,0.423
80:37:19,5532,92.2,0.541,0.3,0.422
80:37:20,5533,92.21666667,0.542,0.298,0.422
80:37:21,5534,92.23333333,0.541,0.299,0.424
80:37:22,5535,92.25,0.542,0.3,0.422
80:37:23,5536,92.26666667,0.54,0.298,0.423
80:37:24,5537,92.28333333,0.541,0.299,0.423
80:37:25,5538,92.3,0.542,0.299,0.423
80:37:26,5539,92.31666667,0.541,0.299,0.422
80:37:27,5540,92.33333333,0.541,0.299,0.423
80:37:28,5541,92.35,0.542,0.3,0.422
80:37:29,5542,92.36666667,0.541,0.297,0.423
80:37:30,5543,92.38333333,0.541,0.3,0.422
80:37:31,5544,92.4,0.542,0.299,0.422
80:37:32,5545,92.41666667,0.54,0.298,0.422
80:37:33,5546,92.43333333,0.542,0.299,0.423
80:37:34,5547,92.45,0.541,0.299,0.422
80:37:35,5548,92.46666667,0.54,0.298,0.423
80:37:36,5549,92.48333333,0.541,0.3,0.422
80:37:37,5550,92.5,0.542,0.299,0.422
80:37:38,5551,92.51666667,0.54,0.298,0.422
80:37:39,5552,92.53333333,0.542,0.3,0.422
80:37:40,5553,92.55,0.541,0.298,0.422
80:37:41,5554,92.56666667,0.541,0.299,0.423
80:37:42,5555,92.58333333,0.541,0.299,0.423
80:37:43,5556,92.6,0.541,0.299,0.422
80:37:44,5557,92.61666667,0.54,0.299,0.423
80:37:45,5558,92.63333333,0.541,0.3,0.422
80:37:46,5559,92.65,0.54,0.298,0.423
80:37:47,5560,92.66666667,0.54,0.299,0.422
80:37:48,5561,92.68333333,0.542,0.299,0.423
80:37:49,5562,92.7,0.541,0.299,0.422
80:37:50,5563,92.71666667,0.541,0.298,0.423
80:37:51,5564,92.73333333,0.541,0.3,0.421
80:37:52,5565,92.75,0.542,0.298,0.422
80:37:53,5566,92.76666667,0.54,0.298,0.422
80:37:54,5567,92.78333333,0.542,0.299,0.422
80:37:55,5568,92.8,0.541,0.299,0.422
80:37:56,5569,92.81666667,0.54,0.298,0.422
80:37:57,5570,92.83333333,0.541,0.3,0.422
80:37:58,5571,92.85,0.542,0.299,0.422
80:37:59,5572,92.86666667,0.54,0.298,0.423
80:38:00,5573,92.88333333,0.541,0.3,0.422
80:38:01,5574,92.9,0.541,0.299,0.422
80:38:02,5575,92.91666667,0.54,0.299,0.422
80:38:03,5576,92.93333333,0.541,0.299,0.423
80:38:04,5577,92.95,0.541,0.3,0.421
80:38:05,5578,92.96666667,0.54,0.297,0.423
80:38:06,5579,92.98333333,0.54,0.3,0.422
80:38:07,5580,93,0.541,0.299,0.422
80:38:08,5581,93.01666667,0.54,0.299,0.422
80:38:09,5582,93.03333333,0.541,0.299,0.422
80:38:10,5583,93.05,0.541,0.3,0.421
80:38:11,5584,93.06666667,0.54,0.298,0.422
80:38:12,5585,93.08333333,0.54,0.299,0.422
80:38:13,5586,93.1,0.542,0.299,0.421
80:38:14,5587,93.11666667,0.54,0.298,0.422
80:38:15,5588,93.13333333,0.541,0.3,0.422
80:38:16,5589,93.15,0.541,0.299,0.422
80:38:17,5590,93.16666667,0.54,0.299,0.421
80:38:18,5591,93.18333333,0.54,0.299,0.422
80:38:19,5592,93.2,0.541,0.3,0.421
80:38:20,5593,93.21666667,0.54,0.298,0.422
80:38:21,5594,93.23333333,0.54,0.3,0.421
80:38:22,5595,93.25,0.541,0.299,0.421
80:38:23,5596,93.26666667,0.54,0.299,0.421
80:38:24,5597,93.28333333,0.54,0.299,0.422
80:38:25,5598,93.3,0.541,0.3,0.421
80:38:26,5599,93.31666667,0.54,0.298,0.422
80:38:27,5600,93.33333333,0.54,0.299,0.422
80:38:28,5601,93.35,0.541,0.299,0.421
80:38:29,5602,93.36666667,0.539,0.298,0.422
80:38:30,5603,93.38333333,0.54,0.299,0.422
80:38:31,5604,93.4,0.541,0.299,0.421
80:38:32,5605,93.41666667,0.54,0.298,0.421
80:38:33,5606,93.43333333,0.539,0.299,0.422
80:38:34,5607,93.45,0.541,0.3,0.42
80:38:35,5608,93.46666667,0.539,0.298,0.422
80:38:36,5609,93.48333333,0.541,0.3,0.421
80:38:37,5610,93.5,0.541,0.299,0.421
80:38:38,5611,93.51666667,0.54,0.299,0.421
80:38:39,5612,93.53333333,0.54,0.299,0.422
80:38:40,5613,93.55,0.541,0.3,0.421
80:38:41,5614,93.56666667,0.54,0.298,0.422
80:38:42,5615,93.58333333,0.541,0.3,0.421
80:38:43,5616,93.6,0.541,0.299,0.421
80:38:44,5617,93.61666667,0.539,0.298,0.421
80:38:45,5618,93.63333333,0.541,0.299,0.422
80:38:46,5619,93.65,0.54,0.299,0.421
80:38:47,5620,93.66666667,0.54,0.298,0.421
80:38:48,5621,93.68333333,0.54,0.299,0.421
80:38:49,5622,93.7,0.541,0.299,0.42
80:38:50,5623,93.71666667,0.539,0.298,0.421
80:38:51,5624,93.73333333,0.54,0.3,0.421
80:38:52,5625,93.75,0.541,0.299,0.421
80:38:53,5626,93.76666667,0.539,0.299,0.421
80:38:54,5627,93.78333333,0.539,0.299,0.422
80:38:55,5628,93.8,0.541,0.3,0.421
80:38:56,5629,93.81666667,0.54,0.298,0.421
80:38:57,5630,93.83333333,0.539,0.299,0.421
80:38:58,5631,93.85,0.54,0.299,0.422
80:38:59,5632,93.86666667,0.54,0.299,0.42
