,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
129:30:36,2223,37.05,0.662,0.538,0.594
129:30:37,2224,37.06666667,0.663,0.538,0.593
129:30:38,2225,37.08333333,0.662,0.537,0.593
129:30:39,2226,37.1,0.661,0.537,0.594
129:30:40,2227,37.11666667,0.662,0.537,0.593
129:30:41,2228,37.13333333,0.663,0.538,0.594
129:30:42,2229,37.15,0.662,0.537,0.592
129:30:43,2230,37.16666667,0.661,0.537,0.593
129:30:44,2231,37.18333333,0.661,0.537,0.593
129:30:45,2232,37.2,0.662,0.537,0.594
129:30:46,2233,37.21666667,0.662,0.537,0.592
129:30:47,2234,37.23333333,0.661,0.537,0.593
129:30:48,2235,37.25,0.659,0.537,0.592
129:30:49,2236,37.26666667,0.661,0.537,0.593
129:30:50,2237,37.28333333,0.662,0.537,0.592
129:30:51,2238,37.3,0.661,0.537,0.592
129:30:52,2239,37.31666667,0.66,0.536,0.592
129:30:53,2240,37.33333333,0.66,0.536,0.592
129:30:54,2241,37.35,0.661,0.536,0.592
129:30:55,2242,37.36666667,0.662,0.536,0.592
129:30:56,2243,37.38333333,0.661,0.536,0.592
129:30:57,2244,37.4,0.66,0.536,0.592
129:30:58,2245,37.41666667,0.66,0.536,0.592
129:30:59,2246,37.43333333,0.661,0.536,0.592
129:31:00,2247,37.45,0.661,0.536,0.593
129:31:01,2248,37.46666667,0.66,0.536,0.591
129:31:02,2249,37.48333333,0.659,0.536,0.592
129:31:03,2250,37.5,0.659,0.536,0.591
129:31:04,2251,37.51666667,0.66,0.536,0.592
129:31:05,2252,37.53333333,0.66,0.536,0.591
129:31:06,2253,37.55,0.66,0.536,0.591
129:31:07,2254,37.56666667,0.658,0.536,0.59
129:31:08,2255,37.58333333,0.659,0.536,0.591
129:31:09,2256,37.6,0.659,0.536,0.59
129:31:10,2257,37.61666667,0.66,0.535,0.591
129:31:11,2258,37.63333333,0.66,0.535,0.59
129:31:12,2259,37.65,0.66,0.535,0.59
129:31:13,2260,37.66666667,0.658,0.535,0.59
129:31:14,2261,37.68333333,0.659,0.535,0.591
129:31:15,2262,37.7,0.659,0.535,0.591
129:31:16,2263,37.71666667,0.659,0.535,0.591
129:31:17,2264,37.73333333,0.659,0.535,0.591
129:31:18,2265,37.75,0.658,0.535,0.59
129:31:19,2266,37.76666667,0.658,0.535,0.59
129:31:20,2267,37.78333333,0.659,0.535,0.589
129:31:21,2268,37.8,0.659,0.535,0.59
129:31:22,2269,37.81666667,0.658,0.535,0.589
129:31:23,2270,37.83333333,0.658,0.534,0.59
129:31:24,2271,37.85,0.657,0.534,0.59
129:31:25,2272,37.86666667,0.659,0.534,0.59
129:31:26,2273,37.88333333,0.659,0.534,0.589
129:31:27,2274,37.9,0.658,0.534,0.59
129:31:28,2275,37.91666667,0.657,0.534,0.59
129:31:29,2276,37.93333333,0.657,0.534,0.59
129:31:30,2277,37.95,0.657,0.534,0.59
129:31:31,2278,37.96666667,0.658,0.534,0.59
129:31:32,2279,37.98333333,0.657,0.534,0.59
129:31:33,2280,38,0.657,0.534,0.589
129:31:34,2281,38.01666667,0.655,0.534,0.59
129:31:35,2282,38.03333333,0.654,0.534,0.588
129:31:36,2283,38.05,0.656,0.534,0.589
129:31:37,2284,38.06666667,0.655,0.533,0.588
129:31:38,2285,38.08333333,0.655,0.533,0.589
129:31:39,2286,38.1,0.655,0.533,0.588
129:31:40,2287,38.11666667,0.656,0.534,0.589
129:31:41,2288,38.13333333,0.656,0.534,0.588
129:31:42,2289,38.15,0.656,0.534,0.589
129:31:43,2290,38.16666667,0.655,0.534,0.588
129:31:44,2291,38.18333333,0.656,0.534,0.589
129:31:45,2292,38.2,0.655,0.533,0.588
129:31:46,2293,38.21666667,0.653,0.533,0.588
129:31:47,2294,38.23333333,0.648,0.533,0.588
129:31:48,2295,38.25,0.65,0.532,0.587
129:31:49,2296,38.26666667,0.651,0.533,0.588
129:31:50,2297,38.28333333,0.654,0.533,0.587
129:31:51,2298,38.3,0.655,0.533,0.588
129:31:52,2299,38.31666667,0.654,0.532,0.587
129:31:53,2300,38.33333333,0.654,0.533,0.587
129:31:54,2301,38.35,0.653,0.532,0.587
129:31:55,2302,38.36666667,0.655,0.532,0.588
129:31:56,2303,38.38333333,0.654,0.532,0.587
129:31:57,2304,38.4,0.654,0.532,0.588
129:31:58,2305,38.41666667,0.652,0.532,0.587
129:31:59,2306,38.43333333,0.654,0.532,0.588
129:32:00,2307,38.45,0.653,0.532,0.587
129:32:01,2308,38.46666667,0.653,0.532,0.587
129:32:02,2309,38.48333333,0.65,0.532,0.587
129:32:03,2310,38.5,0.651,0.531,0.587
129:32:04,2311,38.51666667,0.652,0.532,0.587
129:32:05,2312,38.53333333,0.654,0.531,0.587
129:32:06,2313,38.55,0.654,0.532,0.586
129:32:07,2314,38.56666667,0.653,0.531,0.586
129:32:08,2315,38.58333333,0.653,0.532,0.587
129:32:09,2316,38.6,0.654,0.531,0.586
129:32:10,2317,38.61666667,0.654,0.532,0.586
129:32:11,2318,38.63333333,0.654,0.531,0.585
129:32:12,2319,38.65,0.653,0.532,0.586
129:32:13,2320,38.66666667,0.652,0.531,0.586
129:32:14,2321,38.68333333,0.653,0.531,0.586
129:32:15,2322,38.7,0.653,0.531,0.586
129:32:16,2323,38.71666667,0.653,0.531,0.586
129:32:17,2324,38.73333333,0.652,0.531,0.585
129:32:18,2325,38.75,0.653,0.531,0.587
129:32:19,2326,38.76666667,0.652,0.531,0.586
129:32:20,2327,38.78333333,0.652,0.53,0.586
129:32:21,2328,38.8,0.651,0.531,0.586
129:32:22,2329,38.81666667,0.651,0.531,0.586
129:32:23,2330,38.83333333,0.651,0.531,0.585
129:32:24,2331,38.85,0.652,0.53,0.585
129:32:25,2332,38.86666667,0.652,0.53,0.586
129:32:26,2333,38.88333333,0.651,0.53,0.585
129:32:27,2334,38.9,0.651,0.53,0.586
129:32:28,2335,38.91666667,0.653,0.53,0.585
129:32:29,2336,38.93333333,0.654,0.53,0.586
129:32:30,2337,38.95,0.651,0.529,0.585
129:32:31,2338,38.96666667,0.651,0.529,0.586
129:32:32,2339,38.98333333,0.651,0.529,0.584
129:32:33,2340,39,0.652,0.529,0.585
129:32:34,2341,39.01666667,0.651,0.529,0.584
129:32:35,2342,39.03333333,0.651,0.529,0.585
129:32:36,2343,39.05,0.652,0.529,0.584
129:32:37,2344,39.06666667,0.652,0.529,0.585
129:32:38,2345,39.08333333,0.65,0.529,0.584
129:32:39,2346,39.1,0.652,0.529,0.585
129:32:40,2347,39.11666667,0.652,0.529,0.584
129:32:41,2348,39.13333333,0.65,0.529,0.584
129:32:42,2349,39.15,0.65,0.529,0.584
129:32:43,2350,39.16666667,0.65,0.529,0.584
129:32:44,2351,39.18333333,0.65,0.529,0.584
129:32:45,2352,39.2,0.65,0.529,0.584
129:32:46,2353,39.21666667,0.651,0.529,0.584
129:32:47,2354,39.23333333,0.651,0.529,0.583
129:32:48,2355,39.25,0.65,0.529,0.584
129:32:49,2356,39.26666667,0.65,0.529,0.584
129:32:50,2357,39.28333333,0.651,0.529,0.585
129:32:51,2358,39.3,0.65,0.528,0.583
129:32:52,2359,39.31666667,0.65,0.528,0.584
129:32:53,2360,39.33333333,0.65,0.528,0.583
129:32:54,2361,39.35,0.651,0.529,0.584
129:32:55,2362,39.36666667,0.65,0.528,0.583
129:32:56,2363,39.38333333,0.649,0.528,0.583
129:32:57,2364,39.4,0.649,0.528,0.583
129:32:58,2365,39.41666667,0.651,0.528,0.583
129:32:59,2366,39.43333333,0.65,0.528,0.583
129:33:00,2367,39.45,0.649,0.527,0.583
129:33:01,2368,39.46666667,0.649,0.528,0.582
129:33:02,2369,39.48333333,0.65,0.527,0.582
129:33:03,2370,39.5,0.65,0.527,0.583
129:33:04,2371,39.51666667,0.648,0.527,0.582
129:33:05,2372,39.53333333,0.65,0.527,0.583
129:33:06,2373,39.55,0.65,0.527,0.582
129:33:07,2374,39.56666667,0.65,0.527,0.583
129:33:08,2375,39.58333333,0.649,0.527,0.582
129:33:09,2376,39.6,0.649,0.527,0.582
129:33:10,2377,39.61666667,0.649,0.527,0.581
129:33:11,2378,39.63333333,0.649,0.527,0.582
129:33:12,2379,39.65,0.648,0.527,0.581
129:33:13,2380,39.66666667,0.648,0.527,0.582
129:33:14,2381,39.68333333,0.649,0.527,0.581
129:33:15,2382,39.7,0.649,0.527,0.58
129:33:16,2383,39.71666667,0.648,0.527,0.58
129:33:17,2384,39.73333333,0.648,0.527,0.58
129:33:18,2385,39.75,0.649,0.527,0.579
129:33:19,2386,39.76666667,0.648,0.526,0.579
129:33:20,2387,39.78333333,0.648,0.527,0.58
129:33:21,2388,39.8,0.648,0.526,0.58
129:33:22,2389,39.81666667,0.649,0.527,0.581
129:33:23,2390,39.83333333,0.648,0.526,0.579
129:33:24,2391,39.85,0.648,0.526,0.58
129:33:25,2392,39.86666667,0.646,0.526,0.58
129:33:26,2393,39.88333333,0.648,0.526,0.581
129:33:27,2394,39.9,0.648,0.525,0.58
129:33:28,2395,39.91666667,0.647,0.525,0.581
129:33:29,2396,39.93333333,0.644,0.526,0.58
129:33:30,2397,39.95,0.646,0.526,0.581
129:33:31,2398,39.96666667,0.646,0.526,0.581
129:33:32,2399,39.98333333,0.647,0.525,0.581
129:33:33,2400,40,0.646,0.526,0.58
129:33:34,2401,40.01666667,0.647,0.526,0.581
129:33:35,2402,40.03333333,0.647,0.525,0.58
129:33:36,2403,40.05,0.648,0.525,0.58
129:33:37,2404,40.06666667,0.647,0.525,0.58
129:33:38,2405,40.08333333,0.646,0.525,0.58
129:33:39,2406,40.1,0.646,0.525,0.58
129:33:40,2407,40.11666667,0.646,0.525,0.58
129:33:41,2408,40.13333333,0.646,0.525,0.58
129:33:42,2409,40.15,0.646,0.525,0.579
129:33:43,2410,40.16666667,0.646,0.525,0.58
129:33:44,2411,40.18333333,0.646,0.525,0.579
129:33:45,2412,40.2,0.647,0.525,0.58
129:33:46,2413,40.21666667,0.646,0.524,0.578
129:33:47,2414,40.23333333,0.646,0.524,0.579
129:33:48,2415,40.25,0.644,0.524,0.579
129:33:49,2416,40.26666667,0.646,0.524,0.579
129:33:50,2417,40.28333333,0.646,0.524,0.579
129:33:51,2418,40.3,0.646,0.524,0.579
129:33:52,2419,40.31666667,0.644,0.524,0.579
129:33:53,2420,40.33333333,0.643,0.524,0.579
129:33:54,2421,40.35,0.643,0.524,0.578
129:33:55,2422,40.36666667,0.645,0.524,0.578
129:33:56,2423,40.38333333,0.644,0.524,0.579
129:33:57,2424,40.4,0.643,0.523,0.579
129:33:58,2425,40.41666667,0.644,0.524,0.579
129:33:59,2426,40.43333333,0.645,0.523,0.579
129:34:00,2427,40.45,0.646,0.524,0.578
129:34:01,2428,40.46666667,0.643,0.523,0.577
129:34:02,2429,40.48333333,0.643,0.523,0.578
129:34:03,2430,40.5,0.643,0.523,0.577
129:34:04,2431,40.51666667,0.645,0.523,0.577
129:34:05,2432,40.53333333,0.644,0.523,0.576
129:34:06,2433,40.55,0.643,0.523,0.577
129:34:07,2434,40.56666667,0.643,0.523,0.577
129:34:08,2435,40.58333333,0.645,0.523,0.577
129:34:09,2436,40.6,0.645,0.523,0.577
129:34:10,2437,40.61666667,0.644,0.522,0.577
129:34:11,2438,40.63333333,0.643,0.523,0.577
129:34:12,2439,40.65,0.643,0.522,0.577
129:34:13,2440,40.66666667,0.644,0.522,0.577
129:34:14,2441,40.68333333,0.644,0.522,0.577
129:34:15,2442,40.7,0.644,0.522,0.577
129:34:16,2443,40.71666667,0.643,0.522,0.576
129:34:17,2444,40.73333333,0.643,0.522,0.578
129:34:18,2445,40.75,0.643,0.522,0.577
129:34:19,2446,40.76666667,0.644,0.522,0.578
129:34:20,2447,40.78333333,0.643,0.521,0.576
129:34:21,2448,40.8,0.643,0.521,0.577
129:34:22,2449,40.81666667,0.642,0.521,0.577
129:34:23,2450,40.83333333,0.643,0.521,0.578
129:34:24,2451,40.85,0.643,0.521,0.577
129:34:25,2452,40.86666667,0.643,0.521,0.577
129:34:26,2453,40.88333333,0.642,0.521,0.577
129:34:27,2454,40.9,0.642,0.521,0.577
129:34:28,2455,40.91666667,0.642,0.521,0.576
129:34:29,2456,40.93333333,0.643,0.521,0.576
129:34:30,2457,40.95,0.643,0.521,0.576
129:34:31,2458,40.96666667,0.642,0.52,0.575
129:34:32,2459,40.98333333,0.641,0.521,0.575
129:34:33,2460,41,0.641,0.52,0.574
129:34:34,2461,41.01666667,0.642,0.521,0.575
129:34:35,2462,41.03333333,0.643,0.52,0.574
129:34:36,2463,41.05,0.643,0.52,0.575
129:34:37,2464,41.06666667,0.641,0.52,0.574
129:34:38,2465,41.08333333,0.641,0.52,0.575
129:34:39,2466,41.1,0.64,0.52,0.574
129:34:40,2467,41.11666667,0.638,0.52,0.574
129:34:41,2468,41.13333333,0.637,0.52,0.574
129:34:42,2469,41.15,0.638,0.519,0.575
129:34:43,2470,41.16666667,0.639,0.52,0.575
129:34:44,2471,41.18333333,0.641,0.52,0.575
129:34:45,2472,41.2,0.641,0.52,0.575
129:34:46,2473,41.21666667,0.641,0.52,0.574
129:34:47,2474,41.23333333,0.64,0.52,0.575
129:34:48,2475,41.25,0.64,0.519,0.575
129:34:49,2476,41.26666667,0.641,0.52,0.575
129:34:50,2477,41.28333333,0.642,0.519,0.574
129:34:51,2478,41.3,0.641,0.52,0.574
129:34:52,2479,41.31666667,0.64,0.519,0.574
129:34:53,2480,41.33333333,0.64,0.52,0.574
129:34:54,2481,41.35,0.64,0.519,0.574
129:34:55,2482,41.36666667,0.641,0.52,0.575
129:34:56,2483,41.38333333,0.641,0.52,0.574
129:34:57,2484,41.4,0.641,0.52,0.575
129:34:58,2485,41.41666667,0.639,0.52,0.573
129:34:59,2486,41.43333333,0.64,0.52,0.574
129:35:00,2487,41.45,0.64,0.52,0.573
129:35:01,2488,41.46666667,0.641,0.52,0.573
129:35:02,2489,41.48333333,0.64,0.52,0.572
129:35:03,2490,41.5,0.64,0.519,0.572
129:35:04,2491,41.51666667,0.64,0.52,0.572
129:35:05,2492,41.53333333,0.641,0.519,0.572
129:35:06,2493,41.55,0.641,0.519,0.572
129:35:07,2494,41.56666667,0.642,0.519,0.571
129:35:08,2495,41.58333333,0.641,0.519,0.572
129:35:09,2496,41.6,0.639,0.519,0.572
129:35:10,2497,41.61666667,0.64,0.519,0.573
129:35:11,2498,41.63333333,0.64,0.519,0.573
129:35:12,2499,41.65,0.641,0.519,0.574
129:35:13,2500,41.66666667,0.639,0.518,0.573
129:35:14,2501,41.68333333,0.64,0.518,0.574
129:35:15,2502,41.7,0.638,0.519,0.573
129:35:16,2503,41.71666667,0.64,0.519,0.573
129:35:17,2504,41.73333333,0.639,0.519,0.572
129:35:18,2505,41.75,0.641,0.519,0.572
129:35:19,2506,41.76666667,0.639,0.518,0.572
129:35:20,2507,41.78333333,0.639,0.518,0.573
129:35:21,2508,41.8,0.639,0.518,0.573
129:35:22,2509,41.81666667,0.64,0.518,0.572
129:35:23,2510,41.83333333,0.64,0.518,0.573
129:35:24,2511,41.85,0.639,0.518,0.572
129:35:25,2512,41.86666667,0.638,0.518,0.573
129:35:26,2513,41.88333333,0.638,0.518,0.573
129:35:27,2514,41.9,0.639,0.518,0.574
129:35:28,2515,41.91666667,0.64,0.518,0.573
129:35:29,2516,41.93333333,0.639,0.518,0.574
129:35:30,2517,41.95,0.637,0.518,0.573
129:35:31,2518,41.96666667,0.635,0.518,0.574
129:35:32,2519,41.98333333,0.636,0.518,0.573
129:35:33,2520,42,0.638,0.518,0.574
129:35:34,2521,42.01666667,0.637,0.518,0.572
129:35:35,2522,42.03333333,0.637,0.518,0.573
129:35:36,2523,42.05,0.636,0.518,0.572
129:35:37,2524,42.06666667,0.638,0.518,0.572
129:35:38,2525,42.08333333,0.638,0.518,0.571
129:35:39,2526,42.1,0.638,0.517,0.571
129:35:40,2527,42.11666667,0.638,0.518,0.571
129:35:41,2528,42.13333333,0.638,0.517,0.571
129:35:42,2529,42.15,0.638,0.518,0.571
129:35:43,2530,42.16666667,0.639,0.517,0.571
129:35:44,2531,42.18333333,0.638,0.518,0.571
129:35:45,2532,42.2,0.637,0.517,0.57
129:35:46,2533,42.21666667,0.637,0.517,0.572
129:35:47,2534,42.23333333,0.638,0.517,0.571
129:35:48,2535,42.25,0.639,0.517,0.571
129:35:49,2536,42.26666667,0.638,0.517,0.571
129:35:50,2537,42.28333333,0.637,0.517,0.572
129:35:51,2538,42.3,0.637,0.518,0.572
129:35:52,2539,42.31666667,0.639,0.518,0.572
129:35:53,2540,42.33333333,0.639,0.517,0.571
129:35:54,2541,42.35,0.638,0.517,0.571
129:35:55,2542,42.36666667,0.637,0.517,0.571
129:35:56,2543,42.38333333,0.637,0.517,0.571
129:35:57,2544,42.4,0.636,0.517,0.571
129:35:58,2545,42.41666667,0.635,0.517,0.57
129:35:59,2546,42.43333333,0.635,0.517,0.571
129:36:00,2547,42.45,0.635,0.517,0.571
129:36:01,2548,42.46666667,0.636,0.517,0.571
129:36:02,2549,42.48333333,0.637,0.517,0.571
129:36:03,2550,42.5,0.637,0.517,0.572
129:36:04,2551,42.51666667,0.634,0.517,0.571
129:36:05,2552,42.53333333,0.635,0.517,0.571
129:36:06,2553,42.55,0.636,0.516,0.57
129:36:07,2554,42.56666667,0.637,0.516,0.57
129:36:08,2555,42.58333333,0.636,0.517,0.57
129:36:09,2556,42.6,0.636,0.516,0.571
129:36:10,2557,42.61666667,0.636,0.517,0.571
129:36:11,2558,42.63333333,0.638,0.516,0.572
129:36:12,2559,42.65,0.637,0.517,0.57
129:36:13,2560,42.66666667,0.636,0.516,0.57
129:36:14,2561,42.68333333,0.635,0.517,0.57
129:36:15,2562,42.7,0.636,0.516,0.57
129:36:16,2563,42.71666667,0.636,0.516,0.57
129:36:17,2564,42.73333333,0.637,0.516,0.57
129:36:18,2565,42.75,0.636,0.516,0.569
129:36:19,2566,42.76666667,0.635,0.516,0.569
129:36:20,2567,42.78333333,0.636,0.516,0.569
129:36:21,2568,42.8,0.637,0.516,0.569
129:36:22,2569,42.81666667,0.636,0.516,0.57
129:36:23,2570,42.83333333,0.635,0.516,0.569
129:36:24,2571,42.85,0.636,0.516,0.571
129:36:25,2572,42.86666667,0.636,0.516,0.57
129:36:26,2573,42.88333333,0.637,0.516,0.571
129:36:27,2574,42.9,0.635,0.516,0.57
129:36:28,2575,42.91666667,0.636,0.516,0.57
129:36:29,2576,42.93333333,0.635,0.516,0.569
129:36:30,2577,42.95,0.636,0.516,0.569
129:36:31,2578,42.96666667,0.636,0.516,0.568
129:36:32,2579,42.98333333,0.636,0.516,0.568
129:36:33,2580,43,0.635,0.516,0.569
129:36:34,2581,43.01666667,0.636,0.516,0.569
129:36:35,2582,43.03333333,0.636,0.516,0.569
129:36:36,2583,43.05,0.636,0.516,0.568
129:36:37,2584,43.06666667,0.635,0.516,0.569
129:36:38,2585,43.08333333,0.634,0.516,0.569
129:36:39,2586,43.1,0.636,0.516,0.569
129:36:40,2587,43.11666667,0.636,0.516,0.568
129:36:41,2588,43.13333333,0.636,0.516,0.568
129:36:42,2589,43.15,0.635,0.516,0.568
129:36:43,2590,43.16666667,0.635,0.516,0.568
129:36:44,2591,43.18333333,0.634,0.516,0.568
129:36:45,2592,43.2,0.636,0.516,0.569
129:36:46,2593,43.21666667,0.634,0.516,0.569
129:36:47,2594,43.23333333,0.633,0.516,0.569
129:36:48,2595,43.25,0.633,0.516,0.569
129:36:49,2596,43.26666667,0.634,0.516,0.569
129:36:50,2597,43.28333333,0.635,0.516,0.569
129:36:51,2598,43.3,0.635,0.516,0.569
129:36:52,2599,43.31666667,0.635,0.516,0.569
129:36:53,2600,43.33333333,0.635,0.515,0.569
129:36:54,2601,43.35,0.634,0.516,0.569
129:36:55,2602,43.36666667,0.634,0.516,0.569
129:36:56,2603,43.38333333,0.635,0.515,0.569
129:36:57,2604,43.4,0.635,0.515,0.569
129:36:58,2605,43.41666667,0.635,0.515,0.569
129:36:59,2606,43.43333333,0.631,0.515,0.568
129:37:00,2607,43.45,0.631,0.515,0.569
129:37:01,2608,43.46666667,0.632,0.516,0.569
129:37:02,2609,43.48333333,0.634,0.515,0.57
129:37:03,2610,43.5,0.633,0.515,0.568
129:37:04,2611,43.51666667,0.634,0.515,0.569
129:37:05,2612,43.53333333,0.633,0.515,0.569
129:37:06,2613,43.55,0.634,0.515,0.568
129:37:07,2614,43.56666667,0.634,0.515,0.568
129:37:08,2615,43.58333333,0.635,0.515,0.568
129:37:09,2616,43.6,0.633,0.515,0.568
129:37:10,2617,43.61666667,0.633,0.515,0.568
129:37:11,2618,43.63333333,0.633,0.515,0.568
129:37:12,2619,43.65,0.634,0.514,0.568
129:37:13,2620,43.66666667,0.634,0.515,0.568
129:37:14,2621,43.68333333,0.634,0.514,0.567
129:37:15,2622,43.7,0.633,0.515,0.569
129:37:16,2623,43.71666667,0.633,0.515,0.568
129:37:17,2624,43.73333333,0.633,0.515,0.568
129:37:18,2625,43.75,0.634,0.515,0.567
129:37:19,2626,43.76666667,0.635,0.514,0.568
129:37:20,2627,43.78333333,0.633,0.514,0.567
129:37:21,2628,43.8,0.634,0.514,0.567
129:37:22,2629,43.81666667,0.632,0.514,0.567
129:37:23,2630,43.83333333,0.633,0.514,0.567
129:37:24,2631,43.85,0.633,0.514,0.567
129:37:25,2632,43.86666667,0.634,0.514,0.567
129:37:26,2633,43.88333333,0.633,0.514,0.567
129:37:27,2634,43.9,0.632,0.514,0.567
129:37:28,2635,43.91666667,0.633,0.514,0.567
129:37:29,2636,43.93333333,0.634,0.514,0.567
129:37:30,2637,43.95,0.634,0.514,0.567
129:37:31,2638,43.96666667,0.633,0.513,0.566
129:37:32,2639,43.98333333,0.632,0.514,0.567
129:37:33,2640,44,0.63,0.513,0.567
129:37:34,2641,44.01666667,0.632,0.514,0.567
129:37:35,2642,44.03333333,0.63,0.513,0.567
129:37:36,2643,44.05,0.63,0.514,0.567
129:37:37,2644,44.06666667,0.63,0.514,0.566
129:37:38,2645,44.08333333,0.631,0.514,0.568
129:37:39,2646,44.1,0.632,0.514,0.567
129:37:40,2647,44.11666667,0.633,0.513,0.567
129:37:41,2648,44.13333333,0.632,0.513,0.566
129:37:42,2649,44.15,0.631,0.513,0.566
129:37:43,2650,44.16666667,0.628,0.513,0.565
129:37:44,2651,44.18333333,0.628,0.513,0.565
129:37:45,2652,44.2,0.629,0.513,0.565
129:37:46,2653,44.21666667,0.63,0.512,0.564
129:37:47,2654,44.23333333,0.631,0.513,0.565
129:37:48,2655,44.25,0.631,0.512,0.565
129:37:49,2656,44.26666667,0.631,0.513,0.566
129:37:50,2657,44.28333333,0.628,0.512,0.565
129:37:51,2658,44.3,0.629,0.513,0.566
129:37:52,2659,44.31666667,0.628,0.513,0.565
129:37:53,2660,44.33333333,0.63,0.513,0.566
129:37:54,2661,44.35,0.63,0.513,0.565
129:37:55,2662,44.36666667,0.63,0.513,0.565
129:37:56,2663,44.38333333,0.629,0.513,0.564
129:37:57,2664,44.4,0.63,0.513,0.565
129:37:58,2665,44.41666667,0.63,0.513,0.565
129:37:59,2666,44.43333333,0.632,0.513,0.566
129:38:00,2667,44.45,0.631,0.513,0.566
129:38:01,2668,44.46666667,0.631,0.513,0.565
129:38:02,2669,44.48333333,0.63,0.513,0.565
129:38:03,2670,44.5,0.629,0.513,0.565
129:38:04,2671,44.51666667,0.628,0.513,0.566
129:38:05,2672,44.53333333,0.629,0.513,0.566
129:38:06,2673,44.55,0.63,0.512,0.566
129:38:07,2674,44.56666667,0.629,0.512,0.565
129:38:08,2675,44.58333333,0.63,0.513,0.566
129:38:09,2676,44.6,0.63,0.512,0.566
129:38:10,2677,44.61666667,0.631,0.512,0.566
129:38:11,2678,44.63333333,0.63,0.512,0.565
129:38:12,2679,44.65,0.63,0.512,0.566
129:38:13,2680,44.66666667,0.629,0.512,0.565
129:38:14,2681,44.68333333,0.631,0.512,0.566
129:38:15,2682,44.7,0.631,0.512,0.565
129:38:16,2683,44.71666667,0.631,0.512,0.565
129:38:17,2684,44.73333333,0.63,0.512,0.564
129:38:18,2685,44.75,0.63,0.512,0.565
129:38:19,2686,44.76666667,0.63,0.513,0.565
129:38:20,2687,44.78333333,0.631,0.512,0.565
129:38:21,2688,44.8,0.631,0.512,0.566
129:38:22,2689,44.81666667,0.63,0.512,0.565
129:38:23,2690,44.83333333,0.63,0.513,0.566
129:38:24,2691,44.85,0.63,0.512,0.565
129:38:25,2692,44.86666667,0.631,0.512,0.566
129:38:26,2693,44.88333333,0.631,0.512,0.565
129:38:27,2694,44.9,0.631,0.512,0.565
129:38:28,2695,44.91666667,0.629,0.512,0.564
129:38:29,2696,44.93333333,0.63,0.512,0.565
129:38:30,2697,44.95,0.63,0.512,0.565
129:38:31,2698,44.96666667,0.632,0.512,0.566
129:38:32,2699,44.98333333,0.63,0.512,0.564
129:38:33,2700,45,0.63,0.512,0.565
129:38:34,2701,45.01666667,0.629,0.512,0.565
129:38:35,2702,45.03333333,0.63,0.512,0.564
129:38:36,2703,45.05,0.63,0.512,0.564
129:38:37,2704,45.06666667,0.631,0.511,0.563
129:38:38,2705,45.08333333,0.629,0.511,0.563
129:38:39,2706,45.1,0.629,0.511,0.562
129:38:40,2707,45.11666667,0.629,0.511,0.563
129:38:41,2708,45.13333333,0.63,0.511,0.562
129:38:42,2709,45.15,0.63,0.511,0.562
129:38:43,2710,45.16666667,0.629,0.511,0.561
129:38:44,2711,45.18333333,0.629,0.511,0.562
129:38:45,2712,45.2,0.628,0.511,0.562
129:38:46,2713,45.21666667,0.63,0.511,0.563
129:38:47,2714,45.23333333,0.63,0.511,0.562
129:38:48,2715,45.25,0.63,0.511,0.562
129:38:49,2716,45.26666667,0.629,0.511,0.562
129:38:50,2717,45.28333333,0.629,0.511,0.562
129:38:51,2718,45.3,0.628,0.511,0.562
129:38:52,2719,45.31666667,0.629,0.511,0.563
129:38:53,2720,45.33333333,0.629,0.511,0.562
129:38:54,2721,45.35,0.629,0.511,0.563
129:38:55,2722,45.36666667,0.628,0.511,0.563
129:38:56,2723,45.38333333,0.628,0.511,0.564
129:38:57,2724,45.4,0.627,0.511,0.563
129:38:58,2725,45.41666667,0.628,0.511,0.563
129:38:59,2726,45.43333333,0.628,0.511,0.564
129:39:00,2727,45.45,0.628,0.51,0.563
129:39:01,2728,45.46666667,0.627,0.511,0.564
129:39:02,2729,45.48333333,0.626,0.511,0.563
129:39:03,2730,45.5,0.627,0.511,0.563
129:39:04,2731,45.51666667,0.627,0.511,0.562
129:39:05,2732,45.53333333,0.628,0.511,0.563
129:39:06,2733,45.55,0.626,0.511,0.562
129:39:07,2734,45.56666667,0.621,0.51,0.562
129:39:08,2735,45.58333333,0.618,0.51,0.56
129:39:09,2736,45.6,0.622,0.51,0.561
129:39:10,2737,45.61666667,0.623,0.51,0.561
129:39:11,2738,45.63333333,0.625,0.51,0.561
129:39:12,2739,45.65,0.625,0.511,0.562
129:39:13,2740,45.66666667,0.627,0.51,0.562
129:39:14,2741,45.68333333,0.627,0.511,0.562
129:39:15,2742,45.7,0.628,0.51,0.562
129:39:16,2743,45.71666667,0.627,0.511,0.562
129:39:17,2744,45.73333333,0.626,0.51,0.561
129:39:18,2745,45.75,0.626,0.511,0.563
129:39:19,2746,45.76666667,0.625,0.511,0.562
129:39:20,2747,45.78333333,0.626,0.511,0.562
129:39:21,2748,45.8,0.626,0.51,0.561
129:39:22,2749,45.81666667,0.626,0.51,0.562
129:39:23,2750,45.83333333,0.625,0.51,0.561
129:39:24,2751,45.85,0.626,0.51,0.561
129:39:25,2752,45.86666667,0.626,0.51,0.56
