"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"56:13:55","0.139","0.364","0.311"
"56:13:56","0.140","0.363","0.310"
"56:13:57","0.139","0.363","0.311"
"56:13:58","0.138","0.362","0.310"
"56:13:59","0.139","0.364","0.310"
"56:14:00","0.139","0.361","0.310"
"56:14:01","0.138","0.362","0.310"
"56:14:02","0.138","0.362","0.310"
"56:14:03","0.139","0.363","0.309"
"56:14:04","0.138","0.360","0.310"
"56:14:05","0.138","0.361","0.309"
"56:14:06","0.138","0.362","0.310"
"56:14:07","0.139","0.362","0.308"
"56:14:08","0.137","0.360","0.310"
"56:14:09","0.138","0.361","0.309"
"56:14:10","0.138","0.361","0.309"
"56:14:11","0.138","0.360","0.308"
"56:14:12","0.137","0.361","0.309"
"56:14:13","0.138","0.361","0.308"
"56:14:14","0.138","0.361","0.309"
"56:14:15","0.136","0.359","0.308"
"56:14:16","0.137","0.361","0.309"
"56:14:17","0.137","0.360","0.308"
"56:14:18","0.138","0.360","0.308"
"56:14:19","0.136","0.358","0.309"
"56:14:20","0.136","0.360","0.308"
"56:14:21","0.136","0.359","0.309"
"56:14:22","0.137","0.359","0.308"
"56:14:23","0.135","0.358","0.309"
"56:14:24","0.136","0.360","0.308"
"56:14:25","0.136","0.359","0.308"
"56:14:26","0.136","0.358","0.307"
"56:14:27","0.135","0.357","0.308"
"56:14:28","0.135","0.359","0.307"
"56:14:29","0.135","0.359","0.307"
"56:14:30","0.135","0.358","0.307"
"56:14:31","0.134","0.358","0.308"
"56:14:32","0.135","0.359","0.307"
"56:14:33","0.135","0.359","0.307"
"56:14:34","0.134","0.358","0.307"
"56:14:35","0.134","0.359","0.307"
"56:14:36","0.135","0.359","0.307"
"56:14:37","0.135","0.360","0.307"
"56:14:38","0.134","0.357","0.307"
"56:14:39","0.134","0.358","0.307"
"56:14:40","0.134","0.358","0.307"
"56:14:41","0.135","0.359","0.306"
"56:14:42","0.133","0.357","0.307"
"56:14:43","0.134","0.357","0.306"
"56:14:44","0.133","0.357","0.307"
"56:14:45","0.134","0.357","0.306"
"56:14:46","0.134","0.357","0.306"
"56:14:47","0.133","0.356","0.305"
"56:14:48","0.133","0.358","0.306"
"56:14:49","0.134","0.358","0.305"
"56:14:50","0.134","0.358","0.306"
"56:14:51","0.132","0.357","0.305"
"56:14:52","0.132","0.357","0.305"
"56:14:53","0.133","0.357","0.305"
"56:14:54","0.133","0.356","0.305"
"56:14:55","0.132","0.354","0.305"
"56:14:56","0.132","0.356","0.305"
"56:14:57","0.132","0.356","0.306"
"56:14:58","0.133","0.357","0.304"
"56:14:59","0.131","0.354","0.306"
"56:15:00","0.132","0.355","0.304"
"56:15:01","0.131","0.356","0.305"
"56:15:02","0.132","0.356","0.304"
"56:15:03","0.131","0.355","0.305"
"56:15:04","0.131","0.355","0.304"
"56:15:05","0.131","0.356","0.305"
"56:15:06","0.131","0.356","0.304"
"56:15:07","0.131","0.356","0.304"
"56:15:08","0.130","0.354","0.304"
"56:15:09","0.130","0.355","0.304"
"56:15:10","0.130","0.356","0.304"
"56:15:11","0.131","0.357","0.304"
"56:15:12","0.130","0.354","0.304"
"56:15:13","0.130","0.354","0.303"
"56:15:14","0.129","0.354","0.304"
"56:15:15","0.131","0.355","0.303"
"56:15:16","0.130","0.353","0.304"
"56:15:17","0.130","0.354","0.303"
"56:15:18","0.129","0.353","0.304"
"56:15:19","0.129","0.354","0.303"
"56:15:20","0.130","0.353","0.304"
"56:15:21","0.130","0.352","0.302"
"56:15:22","0.128","0.352","0.304"
"56:15:23","0.128","0.353","0.303"
"56:15:24","0.129","0.353","0.303"
"56:15:25","0.129","0.352","0.302"
"56:15:26","0.129","0.352","0.303"
"56:15:27","0.128","0.351","0.302"
"56:15:28","0.128","0.354","0.302"
"56:15:29","0.129","0.353","0.302"
"56:15:30","0.129","0.352","0.302"
"56:15:31","0.127","0.350","0.302"
"56:15:32","0.128","0.352","0.302"
"56:15:33","0.127","0.351","0.302"
"56:15:34","0.128","0.352","0.301"
"56:15:35","0.128","0.350","0.302"
"56:15:36","0.127","0.352","0.301"
"56:15:37","0.127","0.353","0.302"
"56:15:38","0.128","0.353","0.301"
"56:15:39","0.127","0.352","0.302"
"56:15:40","0.127","0.351","0.301"
"56:15:41","0.126","0.353","0.302"
"56:15:42","0.127","0.352","0.301"
"56:15:43","0.127","0.352","0.301"
"56:15:44","0.126","0.350","0.301"
"56:15:45","0.126","0.351","0.301"
"56:15:46","0.127","0.350","0.301"
"56:15:47","0.127","0.351","0.300"
"56:15:48","0.125","0.348","0.301"
"56:15:49","0.126","0.350","0.301"
"56:15:50","0.125","0.350","0.301"
"56:15:51","0.127","0.351","0.300"
"56:15:52","0.125","0.348","0.301"
"56:15:53","0.125","0.349","0.300"
"56:15:54","0.125","0.349","0.301"
"56:15:55","0.126","0.349","0.299"
"56:15:56","0.124","0.348","0.300"
"56:15:57","0.124","0.348","0.299"
"56:15:58","0.125","0.349","0.300"
"56:15:59","0.125","0.349","0.299"
"56:16:00","0.124","0.349","0.300"
"56:16:01","0.124","0.349","0.299"
"56:16:02","0.125","0.351","0.300"
"56:16:03","0.125","0.349","0.299"
"56:16:04","0.124","0.348","0.299"
"56:16:05","0.123","0.348","0.300"
"56:16:06","0.125","0.350","0.299"
"56:16:07","0.124","0.348","0.299"
"56:16:08","0.123","0.348","0.299"
"56:16:09","0.123","0.348","0.300"
"56:16:10","0.124","0.349","0.298"
"56:16:11","0.123","0.347","0.299"
"56:16:12","0.123","0.347","0.298"
"56:16:13","0.122","0.348","0.300"
"56:16:14","0.123","0.349","0.298"
"56:16:15","0.123","0.348","0.299"
"56:16:16","0.122","0.347","0.298"
"56:16:17","0.122","0.348","0.299"
"56:16:18","0.123","0.348","0.298"
"56:16:19","0.123","0.348","0.298"
"56:16:20","0.121","0.346","0.298"
"56:16:21","0.122","0.348","0.298"
"56:16:22","0.122","0.347","0.298"
"56:16:23","0.122","0.347","0.298"
"56:16:24","0.121","0.345","0.298"
"56:16:25","0.122","0.348","0.297"
"56:16:26","0.122","0.346","0.298"
"56:16:27","0.121","0.346","0.297"
"56:16:28","0.120","0.346","0.298"
"56:16:29","0.122","0.347","0.297"
"56:16:30","0.120","0.345","0.298"
"56:16:31","0.120","0.346","0.297"
"56:16:32","0.120","0.347","0.298"
"56:16:33","0.121","0.347","0.296"
"56:16:34","0.120","0.345","0.298"
"56:16:35","0.120","0.345","0.297"
"56:16:36","0.121","0.346","0.297"
"56:16:37","0.120","0.344","0.296"
"56:16:38","0.120","0.345","0.297"
"56:16:39","0.120","0.345","0.297"
"56:16:40","0.121","0.346","0.297"
"56:16:41","0.120","0.344","0.297"
"56:16:42","0.119","0.343","0.296"
"56:16:43","0.119","0.344","0.297"
"56:16:44","0.120","0.345","0.296"
"56:16:45","0.119","0.343","0.296"
"56:16:46","0.119","0.343","0.296"
"56:16:47","0.118","0.344","0.297"
"56:16:48","0.119","0.345","0.295"
"56:16:49","0.119","0.343","0.296"
"56:16:50","0.118","0.342","0.295"
"56:16:51","0.118","0.344","0.296"
"56:16:52","0.119","0.344","0.295"
"56:16:53","0.118","0.343","0.296"
"56:16:54","0.117","0.342","0.295"
"56:16:55","0.118","0.344","0.295"
"56:16:56","0.118","0.344","0.295"
"56:16:57","0.118","0.343","0.295"
"56:16:58","0.117","0.342","0.295"
"56:16:59","0.118","0.344","0.295"
"56:17:00","0.118","0.343","0.295"
"56:17:01","0.117","0.342","0.294"
"56:17:02","0.116","0.341","0.295"
"56:17:03","0.118","0.344","0.294"
"56:17:04","0.117","0.342","0.295"
"56:17:05","0.117","0.341","0.294"
"56:17:06","0.116","0.341","0.295"
"56:17:07","0.117","0.342","0.294"
"56:17:08","0.117","0.342","0.295"
"56:17:09","0.116","0.341","0.294"
"56:17:10","0.116","0.342","0.295"
"56:17:11","0.117","0.342","0.294"
"56:17:12","0.116","0.342","0.294"
"56:17:13","0.115","0.340","0.294"
"56:17:14","0.116","0.343","0.294"
"56:17:15","0.116","0.341","0.293"
"56:17:16","0.116","0.341","0.294"
"56:17:17","0.115","0.340","0.294"
"56:17:18","0.116","0.342","0.293"
"56:17:19","0.115","0.340","0.294"
"56:17:20","0.115","0.339","0.293"
"56:17:21","0.114","0.340","0.294"
"56:17:22","0.116","0.341","0.293"
"56:17:23","0.115","0.339","0.293"
"56:17:24","0.114","0.339","0.292"
"56:17:25","0.114","0.341","0.293"
"56:17:26","0.115","0.340","0.291"
"56:17:27","0.114","0.339","0.293"
"56:17:28","0.113","0.339","0.292"
"56:17:29","0.114","0.340","0.293"
"56:17:30","0.114","0.339","0.292"
"56:17:31","0.113","0.338","0.292"
"56:17:32","0.113","0.338","0.293"
"56:17:33","0.114","0.340","0.292"
"56:17:34","0.114","0.338","0.292"
"56:17:35","0.113","0.338","0.291"
"56:17:36","0.113","0.338","0.292"
"56:17:37","0.114","0.339","0.291"
"56:17:38","0.112","0.336","0.292"
"56:17:39","0.113","0.338","0.291"
"56:17:40","0.113","0.338","0.292"
"56:17:41","0.112","0.336","0.291"
"56:17:42","0.112","0.337","0.292"
"56:17:43","0.113","0.338","0.290"
"56:17:44","0.112","0.336","0.292"
"56:17:45","0.112","0.337","0.291"
"56:17:46","0.112","0.337","0.291"
"56:17:47","0.111","0.336","0.291"
"56:17:48","0.111","0.338","0.291"
"56:17:49","0.112","0.338","0.290"
"56:17:50","0.112","0.337","0.291"
"56:17:51","0.111","0.337","0.291"
"56:17:52","0.112","0.338","0.290"
"56:17:53","0.110","0.335","0.291"
"56:17:54","0.111","0.337","0.290"
"56:17:55","0.111","0.336","0.290"
"56:17:56","0.111","0.335","0.290"
"56:17:57","0.110","0.336","0.291"
"56:17:58","0.111","0.337","0.290"
"56:17:59","0.110","0.335","0.291"
"56:18:00","0.110","0.335","0.290"
"56:18:01","0.110","0.336","0.290"
"56:18:02","0.111","0.334","0.289"
"56:18:03","0.109","0.334","0.290"
"56:18:04","0.110","0.335","0.289"
"56:18:05","0.110","0.335","0.289"
"56:18:06","0.109","0.333","0.289"
"56:18:07","0.109","0.335","0.289"
"56:18:08","0.110","0.334","0.289"
"56:18:09","0.109","0.334","0.289"
"56:18:10","0.109","0.335","0.289"
"56:18:11","0.110","0.336","0.288"
"56:18:12","0.108","0.333","0.289"
"56:18:13","0.109","0.335","0.288"
"56:18:14","0.109","0.334","0.289"
"56:18:15","0.109","0.333","0.288"
"56:18:16","0.107","0.333","0.289"
"56:18:17","0.109","0.334","0.288"
"56:18:18","0.108","0.333","0.288"
"56:18:19","0.108","0.333","0.287"
"56:18:20","0.107","0.333","0.288"
"56:18:21","0.109","0.333","0.287"
"56:18:22","0.107","0.332","0.288"
"56:18:23","0.107","0.333","0.288"
"56:18:24","0.108","0.335","0.288"
"56:18:25","0.107","0.333","0.288"
"56:18:26","0.107","0.333","0.288"
"56:18:27","0.108","0.333","0.288"
"56:18:28","0.108","0.334","0.287"
"56:18:29","0.106","0.332","0.288"
"56:18:30","0.107","0.334","0.287"
"56:18:31","0.107","0.333","0.287"
"56:18:32","0.107","0.333","0.287"
"56:18:33","0.106","0.332","0.287"
"56:18:34","0.107","0.333","0.286"
"56:18:35","0.107","0.333","0.287"
"56:18:36","0.106","0.332","0.286"
"56:18:37","0.105","0.331","0.287"
"56:18:38","0.107","0.333","0.286"
"56:18:39","0.106","0.333","0.286"
"56:18:40","0.105","0.330","0.286"
"56:18:41","0.105","0.331","0.286"
"56:18:42","0.106","0.332","0.286"
"56:18:43","0.106","0.333","0.286"
"56:18:44","0.105","0.330","0.286"
"56:18:45","0.105","0.332","0.286"
"56:18:46","0.106","0.332","0.286"
"56:18:47","0.106","0.332","0.285"
"56:18:48","0.104","0.330","0.286"
"56:18:49","0.105","0.331","0.286"
"56:18:50","0.105","0.331","0.286"
"56:18:51","0.105","0.331","0.285"
"56:18:52","0.104","0.329","0.286"
"56:18:53","0.104","0.331","0.285"
"56:18:54","0.104","0.331","0.286"
"56:18:55","0.104","0.329","0.284"
"56:18:56","0.103","0.329","0.285"
"56:18:57","0.103","0.330","0.284"
"56:18:58","0.104","0.331","0.285"
"56:18:59","0.103","0.329","0.284"
"56:19:00","0.103","0.330","0.285"
"56:19:01","0.104","0.330","0.284"
"56:19:02","0.104","0.331","0.284"
"56:19:03","0.102","0.329","0.285"
"56:19:04","0.103","0.331","0.284"
"56:19:05","0.103","0.330","0.285"
"56:19:06","0.104","0.331","0.283"
"56:19:07","0.102","0.329","0.285"
"56:19:08","0.102","0.330","0.284"
"56:19:09","0.103","0.330","0.284"
"56:19:10","0.103","0.329","0.283"
"56:19:11","0.101","0.328","0.284"
"56:19:12","0.102","0.330","0.284"
"56:19:13","0.102","0.330","0.284"
"56:19:14","0.102","0.329","0.283"
"56:19:15","0.101","0.328","0.284"
"56:19:16","0.101","0.330","0.283"
"56:19:17","0.102","0.330","0.284"
"56:19:18","0.102","0.328","0.283"
"56:19:19","0.101","0.328","0.283"
"56:19:20","0.101","0.329","0.284"
"56:19:21","0.102","0.330","0.283"
"56:19:22","0.101","0.327","0.283"
"56:19:23","0.101","0.328","0.283"
"56:19:24","0.100","0.328","0.283"
"56:19:25","0.102","0.329","0.282"
"56:19:26","0.100","0.326","0.283"
"56:19:27","0.100","0.328","0.282"
"56:19:28","0.100","0.328","0.283"
"56:19:29","0.101","0.327","0.281"
"56:19:30","0.099","0.325","0.283"
"56:19:31","0.100","0.327","0.282"
"56:19:32","0.100","0.326","0.282"
"56:19:33","0.099","0.325","0.281"
"56:19:34","0.099","0.326","0.282"
"56:19:35","0.100","0.326","0.281"
"56:19:36","0.100","0.326","0.282"
"56:19:37","0.099","0.324","0.282"
"56:19:38","0.099","0.327","0.282"
"56:19:39","0.100","0.325","0.281"
"56:19:40","0.099","0.325","0.281"
"56:19:41","0.098","0.325","0.282"
"56:19:42","0.100","0.326","0.281"
"56:19:43","0.098","0.323","0.281"
"56:19:44","0.098","0.324","0.281"
"56:19:45","0.099","0.324","0.281"
"56:19:46","0.099","0.324","0.280"
"56:19:47","0.097","0.323","0.281"
"56:19:48","0.098","0.324","0.280"
"56:19:49","0.098","0.324","0.280"
"56:19:50","0.097","0.323","0.280"
"56:19:51","0.097","0.325","0.281"
"56:19:52","0.098","0.325","0.280"
"56:19:53","0.097","0.324","0.281"
"56:19:54","0.097","0.324","0.281"
"56:19:55","0.098","0.326","0.280"
"56:19:56","0.097","0.324","0.280"
"56:19:57","0.097","0.324","0.280"
"56:19:58","0.097","0.324","0.281"
"56:19:59","0.098","0.325","0.279"
"56:20:00","0.096","0.323","0.280"
"56:20:01","0.097","0.325","0.279"
"56:20:02","0.097","0.324","0.280"
"56:20:03","0.096","0.323","0.279"
"56:20:04","0.096","0.323","0.280"
"56:20:05","0.096","0.323","0.279"
"56:20:06","0.095","0.323","0.280"
"56:20:07","0.096","0.324","0.279"
"56:20:08","0.096","0.323","0.279"
"56:20:09","0.095","0.321","0.279"
"56:20:10","0.095","0.323","0.279"
"56:20:11","0.096","0.323","0.278"
"56:20:12","0.095","0.321","0.279"
"56:20:13","0.095","0.321","0.279"
"56:20:14","0.096","0.322","0.278"
"56:20:15","0.094","0.319","0.279"
"56:20:16","0.095","0.323","0.279"
"56:20:17","0.095","0.322","0.278"
"56:20:18","0.095","0.321","0.278"
"56:20:19","0.094","0.322","0.279"
"56:20:20","0.095","0.323","0.278"
"56:20:21","0.093","0.320","0.278"
"56:20:22","0.094","0.320","0.278"
"56:20:23","0.094","0.321","0.278"
"56:20:24","0.094","0.321","0.277"
"56:20:25","0.093","0.321","0.278"
"56:20:26","0.094","0.322","0.277"
"56:20:27","0.094","0.321","0.278"
"56:20:28","0.093","0.319","0.277"
"56:20:29","0.094","0.322","0.277"
"56:20:30","0.093","0.320","0.277"
"56:20:31","0.093","0.320","0.277"
"56:20:32","0.093","0.320","0.277"
"56:20:33","0.094","0.321","0.276"
"56:20:34","0.092","0.319","0.277"
"56:20:35","0.093","0.321","0.277"
"56:20:36","0.093","0.320","0.277"
"56:20:37","0.092","0.319","0.276"
"56:20:38","0.091","0.320","0.277"
"56:20:39","0.093","0.320","0.276"
"56:20:40","0.092","0.318","0.277"
"56:20:41","0.091","0.318","0.276"
"56:20:42","0.092","0.320","0.276"
"56:20:43","0.092","0.319","0.275"
"56:20:44","0.091","0.319","0.276"
"56:20:45","0.091","0.319","0.275"
"56:20:46","0.092","0.319","0.276"
"56:20:47","0.090","0.317","0.276"
"56:20:48","0.091","0.320","0.276"
"56:20:49","0.091","0.318","0.275"
"56:20:50","0.091","0.317","0.275"
"56:20:51","0.090","0.318","0.276"
"56:20:52","0.092","0.319","0.276"
"56:20:53","0.090","0.317","0.276"
"56:20:54","0.091","0.318","0.276"
"56:20:55","0.091","0.318","0.276"
"56:20:56","0.091","0.318","0.275"
"56:20:57","0.090","0.317","0.276"
"56:20:58","0.091","0.319","0.275"
"56:20:59","0.091","0.318","0.276"
"56:21:00","0.090","0.317","0.275"
"56:21:01","0.091","0.319","0.276"
"56:21:02","0.091","0.318","0.275"
"56:21:03","0.090","0.319","0.275"
"56:21:04","0.090","0.319","0.275"
"56:21:05","0.091","0.320","0.275"
"56:21:06","0.090","0.318","0.275"
"56:21:07","0.091","0.320","0.275"
"56:21:08","0.091","0.318","0.275"
"56:21:09","0.090","0.317","0.275"
"56:21:10","0.089","0.317","0.276"
"56:21:11","0.091","0.319","0.275"
"56:21:12","0.090","0.316","0.276"
"56:21:13","0.090","0.318","0.275"
"56:21:14","0.091","0.318","0.276"
"56:21:15","0.091","0.317","0.274"
"56:21:16","0.089","0.317","0.275"
"56:21:17","0.091","0.318","0.274"
"56:21:18","0.091","0.318","0.275"
"56:21:19","0.090","0.317","0.275"
"56:21:20","0.090","0.319","0.275"
"56:21:21","0.091","0.318","0.274"
"56:21:22","0.090","0.317","0.275"
"56:21:23","0.090","0.318","0.275"
"56:21:24","0.091","0.320","0.275"
"56:21:25","0.090","0.318","0.275"
"56:21:26","0.090","0.318","0.275"
"56:21:27","0.090","0.319","0.275"
"56:21:28","0.091","0.319","0.275"
"56:21:29","0.089","0.317","0.276"
"56:21:30","0.090","0.319","0.275"
"56:21:31","0.090","0.318","0.275"
"56:21:32","0.090","0.317","0.275"
"56:21:33","0.089","0.319","0.276"
"56:21:34","0.091","0.319","0.275"
"56:21:35","0.090","0.318","0.276"
"56:21:36","0.090","0.318","0.275"
"56:21:37","0.091","0.320","0.275"
"56:21:38","0.091","0.319","0.274"
"56:21:39","0.090","0.320","0.275"
"56:21:40","0.090","0.320","0.275"
"56:21:41","0.091","0.320","0.275"
"56:21:42","0.090","0.318","0.275"
"56:21:43","0.090","0.320","0.275"
"56:21:44","0.091","0.319","0.275"
"56:21:45","0.090","0.319","0.275"
"56:21:46","0.090","0.318","0.276"
"56:21:47","0.091","0.319","0.275"
"56:21:48","0.091","0.318","0.276"
"56:21:49","0.090","0.318","0.275"
"56:21:50","0.090","0.319","0.276"
"56:21:51","0.091","0.320","0.274"
"56:21:52","0.090","0.319","0.276"
"56:21:53","0.090","0.320","0.275"
"56:21:54","0.091","0.320","0.276"
"56:21:55","0.091","0.319","0.275"
"56:21:56","0.090","0.320","0.276"
"56:21:57","0.090","0.321","0.275"
"56:21:58","0.091","0.321","0.275"
"56:21:59","0.090","0.319","0.275"
"56:22:00","0.090","0.321","0.276"
"56:22:01","0.091","0.320","0.275"
"56:22:02","0.091","0.320","0.275"
"56:22:03","0.090","0.319","0.276"
"56:22:04","0.092","0.322","0.275"
"56:22:05","0.091","0.320","0.276"
"56:22:06","0.090","0.320","0.276"
"56:22:07","0.090","0.320","0.276"
"56:22:08","0.091","0.321","0.275"
"56:22:09","0.090","0.320","0.276"
"56:22:10","0.090","0.321","0.276"
"56:22:11","0.091","0.321","0.276"
"56:22:12","0.091","0.321","0.275"
"56:22:13","0.090","0.320","0.276"
"56:22:14","0.091","0.321","0.275"
"56:22:15","0.092","0.322","0.275"
"56:22:16","0.090","0.320","0.275"
"56:22:17","0.091","0.323","0.276"
"56:22:18","0.091","0.322","0.275"
"56:22:19","0.091","0.321","0.276"
"56:22:20","0.090","0.321","0.276"
"56:22:21","0.092","0.322","0.276"
"56:22:22","0.091","0.320","0.276"
"56:22:23","0.091","0.320","0.276"
"56:22:24","0.090","0.321","0.277"
"56:22:25","0.092","0.321","0.275"
"56:22:26","0.090","0.319","0.277"
"56:22:27","0.091","0.321","0.276"
"56:22:28","0.091","0.321","0.277"
"56:22:29","0.091","0.320","0.276"
"56:22:30","0.090","0.321","0.277"
"56:22:31","0.092","0.322","0.276"
"56:22:32","0.091","0.322","0.276"
"56:22:33","0.091","0.321","0.277"
"56:22:34","0.091","0.324","0.277"
"56:22:35","0.092","0.323","0.276"
"56:22:36","0.091","0.323","0.276"
"56:22:37","0.091","0.323","0.277"
"56:22:38","0.092","0.324","0.276"
"56:22:39","0.092","0.323","0.277"
"56:22:40","0.091","0.322","0.276"
"56:22:41","0.091","0.323","0.277"
"56:22:42","0.092","0.324","0.275"
"56:22:43","0.091","0.322","0.277"
"56:22:44","0.091","0.323","0.276"
"56:22:45","0.092","0.323","0.277"
"56:22:46","0.091","0.322","0.276"
"56:22:47","0.091","0.322","0.277"
"56:22:48","0.091","0.323","0.276"
"56:22:49","0.092","0.323","0.277"
"56:22:50","0.091","0.322","0.276"
"56:22:51","0.091","0.324","0.277"
"56:22:52","0.092","0.324","0.277"
"56:22:53","0.092","0.323","0.277"
"56:22:54","0.091","0.323","0.277"
"56:22:55","0.092","0.325","0.277"
"56:22:56","0.092","0.323","0.277"
"56:22:57","0.092","0.323","0.277"
"56:22:58","0.091","0.324","0.278"
"56:22:59","0.093","0.324","0.277"
"56:23:00","0.092","0.323","0.277"
"56:23:01","0.092","0.322","0.277"
"56:23:02","0.091","0.323","0.278"
"56:23:03","0.092","0.324","0.277"
"56:23:04","0.092","0.324","0.278"
"56:23:05","0.091","0.323","0.277"
"56:23:06","0.091","0.324","0.278"
"56:23:07","0.093","0.324","0.277"
"56:23:08","0.092","0.324","0.278"
"56:23:09","0.091","0.323","0.277"
"56:23:10","0.092","0.325","0.277"
"56:23:11","0.092","0.325","0.277"
"56:23:12","0.093","0.325","0.277"
"56:23:13","0.091","0.323","0.278"
"56:23:14","0.092","0.325","0.277"
"56:23:15","0.092","0.324","0.278"
"56:23:16","0.093","0.324","0.277"
"56:23:17","0.091","0.323","0.278"
"56:23:18","0.092","0.325","0.278"
"56:23:19","0.093","0.325","0.278"
"56:23:20","0.093","0.324","0.277"
"56:23:21","0.091","0.323","0.278"
"56:23:22","0.092","0.325","0.277"
"56:23:23","0.092","0.325","0.278"
"56:23:24","0.093","0.325","0.277"
"56:23:25","0.092","0.325","0.278"
"56:23:26","0.092","0.325","0.278"
"56:23:27","0.093","0.326","0.278"
"56:23:28","0.092","0.325","0.278"
"56:23:29","0.092","0.325","0.278"
"56:23:30","0.092","0.325","0.278"
"56:23:31","0.094","0.326","0.277"
"56:23:32","0.092","0.323","0.278"
"56:23:33","0.092","0.325","0.278"
"56:23:34","0.093","0.325","0.278"
"56:23:35","0.094","0.325","0.277"
"56:23:36","0.092","0.324","0.278"
"56:23:37","0.092","0.326","0.278"
"56:23:38","0.093","0.326","0.278"
"56:23:39","0.093","0.325","0.277"
"56:23:40","0.092","0.325","0.278"
"56:23:41","0.093","0.327","0.277"
"56:23:42","0.093","0.327","0.278"
"56:23:43","0.092","0.325","0.278"
"56:23:44","0.092","0.327","0.278"
"56:23:45","0.093","0.328","0.278"
"56:23:46","0.093","0.327","0.279"
"56:23:47","0.092","0.327","0.279"
"56:23:48","0.094","0.328","0.278"
"56:23:49","0.093","0.327","0.278"
"56:23:50","0.093","0.327","0.278"
"56:23:51","0.093","0.328","0.279"
"56:23:52","0.094","0.328","0.277"
"56:23:53","0.092","0.326","0.279"
"56:23:54","0.093","0.328","0.278"
"56:23:55","0.093","0.327","0.279"
"56:23:56","0.093","0.326","0.278"
"56:23:57","0.092","0.326","0.279"
"56:23:58","0.094","0.327","0.278"
"56:23:59","0.094","0.327","0.279"
"56:24:00","0.093","0.326","0.279"
"56:24:01","0.093","0.329","0.279"
"56:24:02","0.094","0.329","0.278"
"56:24:03","0.093","0.328","0.279"
"56:24:04","0.092","0.328","0.279"
"56:24:05","0.094","0.330","0.279"
"56:24:06","0.094","0.328","0.278"
"56:24:07","0.093","0.328","0.278"
"56:24:08","0.093","0.328","0.279"
"56:24:09","0.094","0.330","0.278"
"56:24:10","0.094","0.328","0.279"
"56:24:11","0.093","0.329","0.278"
"56:24:12","0.093","0.330","0.279"
"56:24:13","0.094","0.330","0.278"
"56:24:14","0.093","0.328","0.280"
"56:24:15","0.093","0.329","0.279"
"56:24:16","0.094","0.329","0.280"
"56:24:17","0.093","0.328","0.279"
"56:24:18","0.093","0.329","0.279"
"56:24:19","0.094","0.330","0.279"
"56:24:20","0.094","0.330","0.279"
"56:24:21","0.093","0.328","0.279"
"56:24:22","0.094","0.331","0.279"
"56:24:23","0.094","0.329","0.279"
"56:24:24","0.094","0.329","0.279"
"56:24:25","0.093","0.330","0.280"
"56:24:26","0.095","0.331","0.279"
"56:24:27","0.093","0.329","0.280"
"56:24:28","0.094","0.330","0.279"
"56:24:29","0.094","0.332","0.280"
"56:24:30","0.095","0.331","0.279"
"56:24:31","0.093","0.330","0.280"
"56:24:32","0.094","0.331","0.279"
"56:24:33","0.094","0.331","0.280"
"56:24:34","0.094","0.329","0.279"
"56:24:35","0.094","0.330","0.280"
"56:24:36","0.095","0.331","0.279"
"56:24:37","0.095","0.331","0.279"
"56:24:38","0.094","0.329","0.279"
"56:24:39","0.094","0.332","0.280"
"56:24:40","0.095","0.332","0.280"
"56:24:41","0.095","0.332","0.280"
"56:24:42","0.094","0.330","0.280"
"56:24:43","0.094","0.332","0.279"
"56:24:44","0.095","0.331","0.280"
"56:24:45","0.094","0.330","0.279"
"56:24:46","0.093","0.330","0.281"
"56:24:47","0.095","0.333","0.279"
"56:24:48","0.095","0.332","0.280"
"56:24:49","0.094","0.331","0.279"
"56:24:50","0.094","0.332","0.280"
"56:24:51","0.095","0.332","0.279"
"56:24:52","0.094","0.331","0.280"
"56:24:53","0.094","0.331","0.280"
"56:24:54","0.095","0.333","0.280"
"56:24:55","0.095","0.332","0.280"
"56:24:56","0.094","0.331","0.280"
"56:24:57","0.094","0.332","0.280"
"56:24:58","0.095","0.334","0.280"
"56:24:59","0.094","0.331","0.280"
"56:25:00","0.095","0.332","0.280"
"56:25:01","0.095","0.333","0.281"
"56:25:02","0.096","0.333","0.279"
"56:25:03","0.094","0.331","0.281"
"56:25:04","0.095","0.333","0.280"
"56:25:05","0.095","0.332","0.280"
"56:25:06","0.095","0.332","0.280"
"56:25:07","0.094","0.333","0.281"
"56:25:08","0.095","0.334","0.280"
"56:25:09","0.095","0.333","0.281"
"56:25:10","0.094","0.332","0.280"
"56:25:11","0.095","0.334","0.281"
"56:25:12","0.095","0.334","0.280"
"56:25:13","0.095","0.333","0.281"
"56:25:14","0.094","0.332","0.280"
"56:25:15","0.095","0.334","0.281"
"56:25:16","0.096","0.333","0.281"
"56:25:17","0.095","0.333","0.280"
"56:25:18","0.094","0.333","0.281"
"56:25:19","0.095","0.336","0.280"
"56:25:20","0.096","0.334","0.281"
"56:25:21","0.095","0.334","0.280"
"56:25:22","0.094","0.334","0.281"
"56:25:23","0.095","0.336","0.280"
"56:25:24","0.096","0.335","0.281"
"56:25:25","0.095","0.335","0.280"
"56:25:26","0.095","0.335","0.281"
"56:25:27","0.096","0.335","0.280"
"56:25:28","0.096","0.335","0.281"
"56:25:29","0.095","0.333","0.280"
"56:25:30","0.095","0.335","0.281"
"56:25:31","0.096","0.334","0.280"
