,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
72:23:00,4389,73.15,0.622,0.676,0.562
72:23:01,4390,73.16666667,0.621,0.675,0.565
72:23:02,4391,73.18333333,0.621,0.676,0.563
72:23:03,4392,73.2,0.622,0.675,0.564
72:23:04,4393,73.21666667,0.62,0.675,0.564
72:23:05,4394,73.23333333,0.622,0.676,0.564
72:23:06,4395,73.25,0.621,0.675,0.563
72:23:07,4396,73.26666667,0.621,0.675,0.565
72:23:08,4397,73.28333333,0.622,0.676,0.563
72:23:09,4398,73.3,0.621,0.673,0.564
72:23:10,4399,73.31666667,0.621,0.676,0.563
72:23:11,4400,73.33333333,0.621,0.673,0.563
72:23:12,4401,73.35,0.62,0.674,0.564
72:23:13,4402,73.36666667,0.621,0.674,0.563
72:23:14,4403,73.38333333,0.621,0.674,0.563
72:23:15,4404,73.4,0.62,0.674,0.563
72:23:16,4405,73.41666667,0.622,0.675,0.563
72:23:17,4406,73.43333333,0.62,0.673,0.562
72:23:18,4407,73.45,0.621,0.675,0.564
72:23:19,4408,73.46666667,0.621,0.674,0.562
72:23:20,4409,73.48333333,0.62,0.673,0.563
72:23:21,4410,73.5,0.621,0.674,0.562
72:23:22,4411,73.51666667,0.621,0.674,0.563
72:23:23,4412,73.53333333,0.62,0.673,0.562
72:23:24,4413,73.55,0.621,0.674,0.563
72:23:25,4414,73.56666667,0.62,0.673,0.562
72:23:26,4415,73.58333333,0.619,0.673,0.563
72:23:27,4416,73.6,0.621,0.675,0.562
72:23:28,4417,73.61666667,0.62,0.673,0.562
72:23:29,4418,73.63333333,0.619,0.674,0.563
72:23:30,4419,73.65,0.619,0.674,0.561
72:23:31,4420,73.66666667,0.62,0.674,0.562
72:23:32,4421,73.68333333,0.618,0.673,0.562
72:23:33,4422,73.7,0.62,0.675,0.563
72:23:34,4423,73.71666667,0.619,0.672,0.561
72:23:35,4424,73.73333333,0.619,0.673,0.563
72:23:36,4425,73.75,0.619,0.674,0.561
72:23:37,4426,73.76666667,0.619,0.673,0.562
72:23:38,4427,73.78333333,0.617,0.673,0.562
72:23:39,4428,73.8,0.619,0.674,0.562
72:23:40,4429,73.81666667,0.618,0.673,0.561
72:23:41,4430,73.83333333,0.617,0.672,0.562
72:23:42,4431,73.85,0.619,0.674,0.561
72:23:43,4432,73.86666667,0.619,0.672,0.562
72:23:44,4433,73.88333333,0.618,0.673,0.562
72:23:45,4434,73.9,0.619,0.673,0.562
72:23:46,4435,73.91666667,0.619,0.673,0.561
72:23:47,4436,73.93333333,0.617,0.672,0.561
72:23:48,4437,73.95,0.618,0.674,0.561
72:23:49,4438,73.96666667,0.618,0.671,0.561
72:23:50,4439,73.98333333,0.618,0.672,0.563
72:23:51,4440,74,0.618,0.672,0.561
72:23:52,4441,74.01666667,0.619,0.672,0.562
72:23:53,4442,74.03333333,0.617,0.671,0.561
72:23:54,4443,74.05,0.619,0.673,0.562
72:23:55,4444,74.06666667,0.618,0.671,0.56
72:23:56,4445,74.08333333,0.617,0.671,0.562
72:23:57,4446,74.1,0.618,0.673,0.56
72:23:58,4447,74.11666667,0.618,0.672,0.561
72:23:59,4448,74.13333333,0.617,0.672,0.561
72:24:00,4449,74.15,0.618,0.672,0.562
72:24:01,4450,74.16666667,0.618,0.672,0.561
72:24:02,4451,74.18333333,0.617,0.671,0.561
72:24:03,4452,74.2,0.618,0.673,0.56
72:24:04,4453,74.21666667,0.618,0.671,0.561
72:24:05,4454,74.23333333,0.617,0.671,0.561
72:24:06,4455,74.25,0.618,0.672,0.561
72:24:07,4456,74.26666667,0.618,0.671,0.561
72:24:08,4457,74.28333333,0.616,0.67,0.561
72:24:09,4458,74.3,0.618,0.672,0.561
72:24:10,4459,74.31666667,0.617,0.67,0.56
72:24:11,4460,74.33333333,0.617,0.671,0.561
72:24:12,4461,74.35,0.617,0.671,0.56
72:24:13,4462,74.36666667,0.617,0.671,0.561
72:24:14,4463,74.38333333,0.616,0.67,0.56
72:24:15,4464,74.4,0.617,0.672,0.561
72:24:16,4465,74.41666667,0.617,0.671,0.559
72:24:17,4466,74.43333333,0.616,0.67,0.56
72:24:18,4467,74.45,0.616,0.672,0.559
72:24:19,4468,74.46666667,0.617,0.671,0.56
72:24:20,4469,74.48333333,0.616,0.671,0.56
72:24:21,4470,74.5,0.616,0.671,0.56
72:24:22,4471,74.51666667,0.617,0.672,0.56
72:24:23,4472,74.53333333,0.617,0.67,0.559
72:24:24,4473,74.55,0.616,0.671,0.56
72:24:25,4474,74.56666667,0.616,0.671,0.559
72:24:26,4475,74.58333333,0.617,0.671,0.56
72:24:27,4476,74.6,0.615,0.669,0.56
72:24:28,4477,74.61666667,0.617,0.672,0.56
72:24:29,4478,74.63333333,0.616,0.671,0.559
72:24:30,4479,74.65,0.615,0.67,0.56
72:24:31,4480,74.66666667,0.615,0.671,0.559
72:24:32,4481,74.68333333,0.616,0.671,0.56
72:24:33,4482,74.7,0.614,0.67,0.559
72:24:34,4483,74.71666667,0.615,0.671,0.56
72:24:35,4484,74.73333333,0.616,0.672,0.558
72:24:36,4485,74.75,0.615,0.669,0.559
72:24:37,4486,74.76666667,0.614,0.671,0.559
72:24:38,4487,74.78333333,0.615,0.671,0.559
72:24:39,4488,74.8,0.615,0.67,0.559
72:24:40,4489,74.81666667,0.614,0.67,0.559
72:24:41,4490,74.83333333,0.616,0.671,0.559
72:24:42,4491,74.85,0.615,0.669,0.559
72:24:43,4492,74.86666667,0.615,0.67,0.56
72:24:44,4493,74.88333333,0.615,0.67,0.558
72:24:45,4494,74.9,0.616,0.67,0.559
72:24:46,4495,74.91666667,0.614,0.669,0.559
72:24:47,4496,74.93333333,0.615,0.671,0.559
72:24:48,4497,74.95,0.615,0.67,0.558
72:24:49,4498,74.96666667,0.614,0.669,0.56
72:24:50,4499,74.98333333,0.614,0.671,0.558
72:24:51,4500,75,0.615,0.67,0.559
72:24:52,4501,75.01666667,0.613,0.67,0.559
72:24:53,4502,75.03333333,0.615,0.67,0.559
72:24:54,4503,75.05,0.614,0.67,0.558
72:24:55,4504,75.06666667,0.613,0.669,0.558
72:24:56,4505,75.08333333,0.615,0.671,0.558
72:24:57,4506,75.1,0.614,0.668,0.558
72:24:58,4507,75.11666667,0.614,0.669,0.559
72:24:59,4508,75.13333333,0.614,0.669,0.558
72:25:00,4509,75.15,0.614,0.669,0.558
72:25:01,4510,75.16666667,0.612,0.668,0.557
72:25:02,4511,75.18333333,0.614,0.669,0.558
72:25:03,4512,75.2,0.613,0.667,0.557
72:25:04,4513,75.21666667,0.613,0.669,0.558
72:25:05,4514,75.23333333,0.614,0.669,0.556
72:25:06,4515,75.25,0.613,0.668,0.558
72:25:07,4516,75.26666667,0.612,0.668,0.557
72:25:08,4517,75.28333333,0.614,0.668,0.557
72:25:09,4518,75.3,0.613,0.667,0.556
72:25:10,4519,75.31666667,0.613,0.668,0.557
72:25:11,4520,75.33333333,0.613,0.668,0.556
72:25:12,4521,75.35,0.612,0.666,0.557
72:25:13,4522,75.36666667,0.613,0.669,0.557
72:25:14,4523,75.38333333,0.613,0.667,0.556
72:25:15,4524,75.4,0.612,0.667,0.557
72:25:16,4525,75.41666667,0.613,0.668,0.557
72:25:17,4526,75.43333333,0.613,0.667,0.557
72:25:18,4527,75.45,0.611,0.666,0.557
72:25:19,4528,75.46666667,0.613,0.668,0.557
72:25:20,4529,75.48333333,0.612,0.666,0.556
72:25:21,4530,75.5,0.612,0.667,0.557
72:25:22,4531,75.51666667,0.612,0.667,0.556
72:25:23,4532,75.53333333,0.612,0.667,0.556
72:25:24,4533,75.55,0.611,0.666,0.556
72:25:25,4534,75.56666667,0.613,0.668,0.556
72:25:26,4535,75.58333333,0.612,0.666,0.555
72:25:27,4536,75.6,0.612,0.667,0.556
72:25:28,4537,75.61666667,0.612,0.668,0.554
72:25:29,4538,75.63333333,0.612,0.666,0.555
72:25:30,4539,75.65,0.611,0.667,0.556
72:25:31,4540,75.66666667,0.612,0.668,0.556
72:25:32,4541,75.68333333,0.612,0.667,0.556
72:25:33,4542,75.7,0.611,0.666,0.556
72:25:34,4543,75.71666667,0.612,0.668,0.556
72:25:35,4544,75.73333333,0.611,0.666,0.555
72:25:36,4545,75.75,0.611,0.666,0.556
72:25:37,4546,75.76666667,0.611,0.667,0.555
72:25:38,4547,75.78333333,0.612,0.666,0.556
72:25:39,4548,75.8,0.61,0.665,0.556
72:25:40,4549,75.81666667,0.612,0.668,0.556
72:25:41,4550,75.83333333,0.611,0.665,0.554
72:25:42,4551,75.85,0.611,0.666,0.556
72:25:43,4552,75.86666667,0.611,0.667,0.554
72:25:44,4553,75.88333333,0.611,0.666,0.555
72:25:45,4554,75.9,0.61,0.666,0.554
72:25:46,4555,75.91666667,0.611,0.667,0.555
72:25:47,4556,75.93333333,0.611,0.666,0.554
72:25:48,4557,75.95,0.61,0.665,0.555
72:25:49,4558,75.96666667,0.61,0.667,0.555
72:25:50,4559,75.98333333,0.61,0.666,0.555
72:25:51,4560,76,0.61,0.666,0.556
72:25:52,4561,76.01666667,0.61,0.666,0.555
72:25:53,4562,76.03333333,0.611,0.666,0.555
72:25:54,4563,76.05,0.609,0.664,0.554
72:25:55,4564,76.06666667,0.61,0.667,0.555
72:25:56,4565,76.08333333,0.61,0.665,0.553
72:25:57,4566,76.1,0.609,0.665,0.554
72:25:58,4567,76.11666667,0.609,0.666,0.554
72:25:59,4568,76.13333333,0.61,0.665,0.554
72:26:00,4569,76.15,0.608,0.664,0.553
72:26:01,4570,76.16666667,0.61,0.666,0.554
72:26:02,4571,76.18333333,0.609,0.665,0.553
72:26:03,4572,76.2,0.608,0.664,0.554
72:26:04,4573,76.21666667,0.609,0.666,0.553
72:26:05,4574,76.23333333,0.609,0.664,0.554
72:26:06,4575,76.25,0.608,0.665,0.554
72:26:07,4576,76.26666667,0.609,0.665,0.553
72:26:08,4577,76.28333333,0.609,0.664,0.553
72:26:09,4578,76.3,0.608,0.664,0.553
72:26:10,4579,76.31666667,0.61,0.666,0.554
72:26:11,4580,76.33333333,0.609,0.663,0.553
72:26:12,4581,76.35,0.609,0.665,0.554
72:26:13,4582,76.36666667,0.609,0.664,0.553
72:26:14,4583,76.38333333,0.609,0.663,0.554
72:26:15,4584,76.4,0.607,0.664,0.553
72:26:16,4585,76.41666667,0.609,0.664,0.554
72:26:17,4586,76.43333333,0.608,0.663,0.552
72:26:18,4587,76.45,0.608,0.664,0.553
72:26:19,4588,76.46666667,0.608,0.664,0.552
72:26:20,4589,76.48333333,0.608,0.663,0.553
72:26:21,4590,76.5,0.608,0.664,0.552
72:26:22,4591,76.51666667,0.608,0.664,0.552
72:26:23,4592,76.53333333,0.607,0.663,0.552
72:26:24,4593,76.55,0.608,0.664,0.552
72:26:25,4594,76.56666667,0.608,0.663,0.552
72:26:26,4595,76.58333333,0.607,0.663,0.552
72:26:27,4596,76.6,0.609,0.665,0.553
72:26:28,4597,76.61666667,0.608,0.662,0.552
72:26:29,4598,76.63333333,0.608,0.665,0.553
72:26:30,4599,76.65,0.608,0.664,0.552
72:26:31,4600,76.66666667,0.607,0.663,0.553
72:26:32,4601,76.68333333,0.607,0.664,0.552
72:26:33,4602,76.7,0.608,0.664,0.552
72:26:34,4603,76.71666667,0.607,0.663,0.552
72:26:35,4604,76.73333333,0.608,0.665,0.553
72:26:36,4605,76.75,0.607,0.663,0.551
72:26:37,4606,76.76666667,0.606,0.663,0.553
72:26:38,4607,76.78333333,0.607,0.665,0.551
72:26:39,4608,76.8,0.607,0.663,0.552
72:26:40,4609,76.81666667,0.605,0.664,0.552
72:26:41,4610,76.83333333,0.607,0.663,0.551
72:26:42,4611,76.85,0.606,0.663,0.552
72:26:43,4612,76.86666667,0.607,0.664,0.552
72:26:44,4613,76.88333333,0.607,0.664,0.552
72:26:45,4614,76.9,0.606,0.662,0.552
72:26:46,4615,76.91666667,0.607,0.664,0.552
72:26:47,4616,76.93333333,0.606,0.662,0.551
72:26:48,4617,76.95,0.606,0.663,0.553
72:26:49,4618,76.96666667,0.606,0.663,0.551
72:26:50,4619,76.98333333,0.606,0.662,0.552
72:26:51,4620,77,0.605,0.662,0.551
72:26:52,4621,77.01666667,0.607,0.664,0.552
72:26:53,4622,77.03333333,0.606,0.662,0.551
72:26:54,4623,77.05,0.605,0.663,0.552
72:26:55,4624,77.06666667,0.606,0.663,0.551
72:26:56,4625,77.08333333,0.606,0.662,0.551
72:26:57,4626,77.1,0.604,0.662,0.551
72:26:58,4627,77.11666667,0.606,0.663,0.551
72:26:59,4628,77.13333333,0.605,0.662,0.551
72:27:00,4629,77.15,0.604,0.661,0.551
72:27:01,4630,77.16666667,0.606,0.663,0.55
72:27:02,4631,77.18333333,0.605,0.661,0.551
72:27:03,4632,77.2,0.605,0.662,0.552
72:27:04,4633,77.21666667,0.605,0.662,0.551
72:27:05,4634,77.23333333,0.606,0.662,0.551
72:27:06,4635,77.25,0.604,0.66,0.551
72:27:07,4636,77.26666667,0.605,0.663,0.551
72:27:08,4637,77.28333333,0.604,0.66,0.55
72:27:09,4638,77.3,0.604,0.661,0.551
72:27:10,4639,77.31666667,0.605,0.662,0.549
72:27:11,4640,77.33333333,0.605,0.661,0.55
72:27:12,4641,77.35,0.604,0.661,0.55
72:27:13,4642,77.36666667,0.605,0.662,0.551
72:27:14,4643,77.38333333,0.605,0.662,0.549
72:27:15,4644,77.4,0.604,0.66,0.55
72:27:16,4645,77.41666667,0.604,0.662,0.55
72:27:17,4646,77.43333333,0.604,0.661,0.55
72:27:18,4647,77.45,0.603,0.66,0.549
72:27:19,4648,77.46666667,0.604,0.661,0.549
72:27:20,4649,77.48333333,0.604,0.661,0.549
72:27:21,4650,77.5,0.603,0.659,0.549
72:27:22,4651,77.51666667,0.604,0.662,0.549
72:27:23,4652,77.53333333,0.604,0.66,0.548
72:27:24,4653,77.55,0.604,0.66,0.55
72:27:25,4654,77.56666667,0.604,0.66,0.549
72:27:26,4655,77.58333333,0.605,0.661,0.549
72:27:27,4656,77.6,0.603,0.659,0.549
72:27:28,4657,77.61666667,0.604,0.66,0.55
72:27:29,4658,77.63333333,0.604,0.66,0.548
72:27:30,4659,77.65,0.604,0.659,0.549
72:27:31,4660,77.66666667,0.603,0.66,0.549
72:27:32,4661,77.68333333,0.604,0.66,0.549
72:27:33,4662,77.7,0.604,0.659,0.548
72:27:34,4663,77.71666667,0.603,0.659,0.549
72:27:35,4664,77.73333333,0.603,0.661,0.548
72:27:36,4665,77.75,0.603,0.66,0.548
72:27:37,4666,77.76666667,0.602,0.66,0.549
72:27:38,4667,77.78333333,0.602,0.66,0.548
72:27:39,4668,77.8,0.603,0.661,0.548
72:27:40,4669,77.81666667,0.602,0.658,0.548
72:27:41,4670,77.83333333,0.602,0.66,0.549
72:27:42,4671,77.85,0.602,0.66,0.548
72:27:43,4672,77.86666667,0.603,0.66,0.549
72:27:44,4673,77.88333333,0.601,0.658,0.548
72:27:45,4674,77.9,0.602,0.66,0.549
72:27:46,4675,77.91666667,0.601,0.66,0.547
72:27:47,4676,77.93333333,0.601,0.658,0.549
72:27:48,4677,77.95,0.601,0.659,0.548
72:27:49,4678,77.96666667,0.602,0.66,0.549
72:27:50,4679,77.98333333,0.601,0.659,0.548
72:27:51,4680,78,0.601,0.659,0.549
72:27:52,4681,78.01666667,0.601,0.66,0.547
72:27:53,4682,78.03333333,0.601,0.658,0.547
72:27:54,4683,78.05,0.6,0.659,0.548
72:27:55,4684,78.06666667,0.602,0.659,0.547
72:27:56,4685,78.08333333,0.602,0.659,0.547
72:27:57,4686,78.1,0.6,0.657,0.548
72:27:58,4687,78.11666667,0.601,0.66,0.547
72:27:59,4688,78.13333333,0.601,0.658,0.546
72:28:00,4689,78.15,0.601,0.658,0.548
72:28:01,4690,78.16666667,0.601,0.659,0.547
72:28:02,4691,78.18333333,0.602,0.659,0.547
72:28:03,4692,78.2,0.601,0.657,0.546
72:28:04,4693,78.21666667,0.6,0.658,0.548
72:28:05,4694,78.23333333,0.601,0.659,0.546
72:28:06,4695,78.25,0.601,0.657,0.547
72:28:07,4696,78.26666667,0.6,0.658,0.547
72:28:08,4697,78.28333333,0.601,0.659,0.547
72:28:09,4698,78.3,0.6,0.658,0.546
72:28:10,4699,78.31666667,0.599,0.657,0.547
72:28:11,4700,78.33333333,0.6,0.659,0.546
72:28:12,4701,78.35,0.6,0.658,0.546
72:28:13,4702,78.36666667,0.6,0.658,0.547
72:28:14,4703,78.38333333,0.6,0.658,0.546
72:28:15,4704,78.4,0.601,0.659,0.547
72:28:16,4705,78.41666667,0.599,0.656,0.546
72:28:17,4706,78.43333333,0.6,0.659,0.547
72:28:18,4707,78.45,0.6,0.658,0.545
72:28:19,4708,78.46666667,0.6,0.657,0.547
72:28:20,4709,78.48333333,0.6,0.657,0.546
72:28:21,4710,78.5,0.601,0.658,0.546
72:28:22,4711,78.51666667,0.599,0.656,0.545
72:28:23,4712,78.53333333,0.6,0.657,0.547
72:28:24,4713,78.55,0.6,0.658,0.546
72:28:25,4714,78.56666667,0.6,0.656,0.547
72:28:26,4715,78.58333333,0.599,0.657,0.546
72:28:27,4716,78.6,0.6,0.657,0.546
72:28:28,4717,78.61666667,0.6,0.656,0.546
72:28:29,4718,78.63333333,0.599,0.656,0.546
72:28:30,4719,78.65,0.6,0.658,0.545
72:28:31,4720,78.66666667,0.599,0.655,0.545
72:28:32,4721,78.68333333,0.599,0.657,0.547
72:28:33,4722,78.7,0.599,0.657,0.545
72:28:34,4723,78.71666667,0.6,0.656,0.546
72:28:35,4724,78.73333333,0.598,0.656,0.545
72:28:36,4725,78.75,0.6,0.657,0.546
72:28:37,4726,78.76666667,0.598,0.655,0.545
72:28:38,4727,78.78333333,0.598,0.657,0.546
72:28:39,4728,78.8,0.599,0.656,0.545
72:28:40,4729,78.81666667,0.599,0.655,0.546
72:28:41,4730,78.83333333,0.598,0.656,0.545
72:28:42,4731,78.85,0.599,0.657,0.546
72:28:43,4732,78.86666667,0.598,0.656,0.545
72:28:44,4733,78.88333333,0.598,0.656,0.546
72:28:45,4734,78.9,0.599,0.657,0.545
72:28:46,4735,78.91666667,0.598,0.655,0.545
72:28:47,4736,78.93333333,0.598,0.656,0.545
72:28:48,4737,78.95,0.598,0.656,0.545
72:28:49,4738,78.96666667,0.598,0.656,0.545
72:28:50,4739,78.98333333,0.597,0.656,0.545
72:28:51,4740,79,0.599,0.657,0.545
72:28:52,4741,79.01666667,0.597,0.654,0.545
72:28:53,4742,79.03333333,0.598,0.657,0.545
72:28:54,4743,79.05,0.598,0.655,0.543
72:28:55,4744,79.06666667,0.597,0.655,0.545
72:28:56,4745,79.08333333,0.598,0.656,0.543
72:28:57,4746,79.1,0.598,0.655,0.545
72:28:58,4747,79.11666667,0.596,0.655,0.544
72:28:59,4748,79.13333333,0.598,0.656,0.545
72:29:00,4749,79.15,0.597,0.655,0.543
72:29:01,4750,79.16666667,0.597,0.656,0.544
72:29:02,4751,79.18333333,0.598,0.656,0.543
72:29:03,4752,79.2,0.597,0.654,0.544
72:29:04,4753,79.21666667,0.597,0.656,0.544
72:29:05,4754,79.23333333,0.598,0.655,0.544
72:29:06,4755,79.25,0.596,0.655,0.544
72:29:07,4756,79.26666667,0.597,0.655,0.544
72:29:08,4757,79.28333333,0.597,0.655,0.544
72:29:09,4758,79.3,0.596,0.654,0.544
72:29:10,4759,79.31666667,0.597,0.656,0.544
72:29:11,4760,79.33333333,0.596,0.653,0.543
72:29:12,4761,79.35,0.596,0.654,0.545
72:29:13,4762,79.36666667,0.597,0.655,0.543
72:29:14,4763,79.38333333,0.597,0.654,0.544
72:29:15,4764,79.4,0.595,0.655,0.543
72:29:16,4765,79.41666667,0.597,0.654,0.543
72:29:17,4766,79.43333333,0.595,0.653,0.542
72:29:18,4767,79.45,0.597,0.654,0.543
72:29:19,4768,79.46666667,0.596,0.654,0.542
72:29:20,4769,79.48333333,0.595,0.653,0.543
72:29:21,4770,79.5,0.596,0.655,0.542
72:29:22,4771,79.51666667,0.597,0.654,0.542
72:29:23,4772,79.53333333,0.596,0.654,0.543
72:29:24,4773,79.55,0.596,0.654,0.542
72:29:25,4774,79.56666667,0.597,0.655,0.542
72:29:26,4775,79.58333333,0.595,0.652,0.542
72:29:27,4776,79.6,0.596,0.655,0.543
72:29:28,4777,79.61666667,0.596,0.654,0.541
72:29:29,4778,79.63333333,0.595,0.653,0.543
72:29:30,4779,79.65,0.595,0.654,0.542
72:29:31,4780,79.66666667,0.596,0.654,0.542
72:29:32,4781,79.68333333,0.594,0.653,0.542
72:29:33,4782,79.7,0.596,0.654,0.543
72:29:34,4783,79.71666667,0.595,0.654,0.541
72:29:35,4784,79.73333333,0.594,0.652,0.543
72:29:36,4785,79.75,0.595,0.654,0.541
72:29:37,4786,79.76666667,0.595,0.653,0.542
72:29:38,4787,79.78333333,0.594,0.653,0.542
72:29:39,4788,79.8,0.595,0.653,0.542
72:29:40,4789,79.81666667,0.596,0.654,0.542
72:29:41,4790,79.83333333,0.594,0.652,0.542
72:29:42,4791,79.85,0.595,0.654,0.542
72:29:43,4792,79.86666667,0.595,0.653,0.541
72:29:44,4793,79.88333333,0.594,0.652,0.542
72:29:45,4794,79.9,0.594,0.653,0.542
72:29:46,4795,79.91666667,0.595,0.653,0.542
72:29:47,4796,79.93333333,0.593,0.651,0.541
72:29:48,4797,79.95,0.594,0.653,0.543
72:29:49,4798,79.96666667,0.594,0.652,0.541
72:29:50,4799,79.98333333,0.594,0.651,0.542
72:29:51,4800,80,0.593,0.652,0.541
72:29:52,4801,80.01666667,0.595,0.653,0.542
72:29:53,4802,80.03333333,0.594,0.652,0.541
72:29:54,4803,80.05,0.593,0.652,0.542
72:29:55,4804,80.06666667,0.594,0.653,0.541
72:29:56,4805,80.08333333,0.594,0.651,0.542
72:29:57,4806,80.1,0.593,0.652,0.542
72:29:58,4807,80.11666667,0.594,0.652,0.541
72:29:59,4808,80.13333333,0.594,0.652,0.542
72:30:00,4809,80.15,0.593,0.65,0.541
72:30:01,4810,80.16666667,0.594,0.653,0.541
72:30:02,4811,80.18333333,0.593,0.652,0.541
72:30:03,4812,80.2,0.594,0.651,0.541
72:30:04,4813,80.21666667,0.592,0.65,0.541
72:30:05,4814,80.23333333,0.594,0.651,0.541
72:30:06,4815,80.25,0.593,0.65,0.539
72:30:07,4816,80.26666667,0.592,0.649,0.541
72:30:08,4817,80.28333333,0.591,0.65,0.54
72:30:09,4818,80.3,0.593,0.651,0.541
72:30:10,4819,80.31666667,0.592,0.649,0.54
72:30:11,4820,80.33333333,0.592,0.649,0.541
72:30:12,4821,80.35,0.591,0.65,0.54
72:30:13,4822,80.36666667,0.593,0.65,0.541
72:30:14,4823,80.38333333,0.593,0.65,0.54
72:30:15,4824,80.4,0.591,0.648,0.54
72:30:16,4825,80.41666667,0.591,0.649,0.54
72:30:17,4826,80.43333333,0.592,0.649,0.54
72:30:18,4827,80.45,0.593,0.649,0.54
72:30:19,4828,80.46666667,0.591,0.647,0.539
72:30:20,4829,80.48333333,0.591,0.649,0.54
72:30:21,4830,80.5,0.591,0.648,0.539
72:30:22,4831,80.51666667,0.592,0.648,0.54
72:30:23,4832,80.53333333,0.59,0.647,0.539
72:30:24,4833,80.55,0.592,0.649,0.54
72:30:25,4834,80.56666667,0.592,0.648,0.539
72:30:26,4835,80.58333333,0.591,0.647,0.54
72:30:27,4836,80.6,0.59,0.647,0.539
72:30:28,4837,80.61666667,0.592,0.648,0.54
72:30:29,4838,80.63333333,0.591,0.648,0.539
72:30:30,4839,80.65,0.591,0.646,0.54
72:30:31,4840,80.66666667,0.59,0.647,0.539
72:30:32,4841,80.68333333,0.591,0.648,0.539
72:30:33,4842,80.7,0.591,0.648,0.539
72:30:34,4843,80.71666667,0.59,0.647,0.539
72:30:35,4844,80.73333333,0.59,0.647,0.539
72:30:36,4845,80.75,0.59,0.648,0.539
72:30:37,4846,80.76666667,0.591,0.648,0.539
72:30:38,4847,80.78333333,0.59,0.645,0.538
72:30:39,4848,80.8,0.59,0.646,0.539
72:30:40,4849,80.81666667,0.59,0.646,0.538
72:30:41,4850,80.83333333,0.591,0.647,0.539
72:30:42,4851,80.85,0.59,0.645,0.538
72:30:43,4852,80.86666667,0.59,0.646,0.539
72:30:44,4853,80.88333333,0.589,0.646,0.538
72:30:45,4854,80.9,0.591,0.647,0.538
72:30:46,4855,80.91666667,0.59,0.646,0.537
72:30:47,4856,80.93333333,0.59,0.644,0.538
72:30:48,4857,80.95,0.589,0.645,0.538
72:30:49,4858,80.96666667,0.59,0.645,0.538
72:30:50,4859,80.98333333,0.59,0.646,0.538
72:30:51,4860,81,0.59,0.644,0.538
72:30:52,4861,81.01666667,0.589,0.645,0.538
72:30:53,4862,81.03333333,0.589,0.644,0.538
72:30:54,4863,81.05,0.59,0.646,0.537
72:30:55,4864,81.06666667,0.589,0.645,0.537
72:30:56,4865,81.08333333,0.589,0.644,0.538
72:30:57,4866,81.1,0.588,0.644,0.537
72:30:58,4867,81.11666667,0.59,0.646,0.538
72:30:59,4868,81.13333333,0.589,0.644,0.536
72:31:00,4869,81.15,0.589,0.644,0.537
72:31:01,4870,81.16666667,0.588,0.644,0.537
72:31:02,4871,81.18333333,0.589,0.645,0.537
72:31:03,4872,81.2,0.589,0.645,0.536
72:31:04,4873,81.21666667,0.588,0.644,0.537
72:31:05,4874,81.23333333,0.587,0.644,0.537
72:31:06,4875,81.25,0.589,0.645,0.537
72:31:07,4876,81.26666667,0.588,0.644,0.537
72:31:08,4877,81.28333333,0.587,0.643,0.537
72:31:09,4878,81.3,0.587,0.644,0.537
72:31:10,4879,81.31666667,0.588,0.645,0.537
72:31:11,4880,81.33333333,0.588,0.644,0.537
72:31:12,4881,81.35,0.587,0.642,0.536
72:31:13,4882,81.36666667,0.587,0.644,0.537
72:31:14,4883,81.38333333,0.588,0.644,0.536
72:31:15,4884,81.4,0.588,0.644,0.537
72:31:16,4885,81.41666667,0.586,0.642,0.536
72:31:17,4886,81.43333333,0.587,0.644,0.537
72:31:18,4887,81.45,0.587,0.644,0.536
72:31:19,4888,81.46666667,0.588,0.644,0.536
72:31:20,4889,81.48333333,0.586,0.643,0.536
72:31:21,4890,81.5,0.586,0.643,0.537
72:31:22,4891,81.51666667,0.587,0.644,0.535
72:31:23,4892,81.53333333,0.588,0.643,0.536
72:31:24,4893,81.55,0.586,0.643,0.535
72:31:25,4894,81.56666667,0.586,0.643,0.535
72:31:26,4895,81.58333333,0.588,0.645,0.535
72:31:27,4896,81.6,0.587,0.643,0.535
72:31:28,4897,81.61666667,0.586,0.643,0.535
72:31:29,4898,81.63333333,0.586,0.643,0.535
72:31:30,4899,81.65,0.587,0.645,0.535
72:31:31,4900,81.66666667,0.587,0.643,0.534
72:31:32,4901,81.68333333,0.586,0.643,0.536
72:31:33,4902,81.7,0.585,0.643,0.535
72:31:34,4903,81.71666667,0.587,0.644,0.536
72:31:35,4904,81.73333333,0.586,0.643,0.534
72:31:36,4905,81.75,0.586,0.643,0.536
72:31:37,4906,81.76666667,0.585,0.643,0.535
72:31:38,4907,81.78333333,0.587,0.644,0.535
72:31:39,4908,81.8,0.586,0.643,0.534
72:31:40,4909,81.81666667,0.586,0.642,0.535
72:31:41,4910,81.83333333,0.585,0.642,0.534
72:31:42,4911,81.85,0.586,0.643,0.535
72:31:43,4912,81.86666667,0.586,0.643,0.534
72:31:44,4913,81.88333333,0.586,0.642,0.534
72:31:45,4914,81.9,0.584,0.642,0.535
72:31:46,4915,81.91666667,0.584,0.642,0.535
72:31:47,4916,81.93333333,0.586,0.643,0.535
72:31:48,4917,81.95,0.585,0.642,0.534
72:31:49,4918,81.96666667,0.585,0.642,0.535
